,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.8204493999999998,11.606419,821.4292,41.719193,0.19506437
1,DG Mossy (+)0103,DG Granule (+)2201p,3.4320218999999996,12.101894999999999,646.3429,55.412085999999995,0.20184112
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.7841002999999995,11.872835,657.1088,56.189816,0.21275923
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.277517,14.251547,504.5312,30.211418,0.17912273
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.9380135999999997,12.168281,852.3293,40.042190000000005,0.27238387
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,3.9679173999999997,12.293949000000001,1049.8375,27.589515999999996,0.24673967
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.9777093,12.301714,1024.5903,43.71768,0.22541101
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,4.3234944,12.187285000000001,1139.8301,28.221233,0.22151217
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.7453345999999996,11.067688,708.4209,48.262646000000004,0.22418287
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.0876078999999996,14.562476,451.23187,35.985527000000005,0.15430088
10,DG Basket (-)2232,DG Granule (+)2201p,3.9865835,15.932303,886.1249,21.801785,0.27964953
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.8297993999999997,18.943333,976.56854,30.398964000000003,0.26871740000000005
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.3070644999999996,15.6439295,694.8580000000001,29.656918,0.13935088
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.0782895,18.058895,647.6919,45.218773,0.13904977
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.213335,17.148973,610.9138,40.500275,0.18717828
15,DG HICAP (-)2322,DG Granule (+)2201p,3.6679091,16.260355,973.56744,42.727123,0.14660986
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,4.0988436,19.436554,1048.6689999999999,33.815258,0.27780828
17,DG MOPP (-)3000,DG Granule (+)2201p,2.9857864,21.493694,626.34845,31.620232,0.16156311
18,DG HIPP (-)1002,DG Granule (+)2201p,3.9946876000000002,17.021784,993.11646,35.703967999999996,0.21556132
19,DG HIPROM (-)1333p,DG Granule (+)2201p,4.391055000000001,18.129633,1038.0757,36.412155,0.20852470000000004
20,DG AIPRIM (-)2333,DG Granule (+)2201p,3.7138197,16.072945,767.46094,33.91625,0.22197549
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.1172123,18.433847,494.40735,19.736060000000002,0.116390906
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,3.3625498,15.277833,682.1321,20.934042,0.15484461
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,3.5438468000000003,17.764260999999998,959.5809,25.906323999999998,0.16733398
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,3.6058337999999996,15.078716,871.5356400000001,24.592133,0.19874766
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.4072620000000002,22.869106,698.091,28.668112,0.19342679999999998
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.6072273,10.224176,776.81464,49.927085999999996,0.16943114
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,3.4315797999999997,10.737753999999999,671.52057,61.12406,0.17456838
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,3.8535206,10.410816,656.5594,61.901077,0.17877969
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.1238384,11.401064,517.7979,42.505905,0.16343927
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,3.8028892999999995,10.711708,814.1619,48.62363,0.2673241
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,3.957025,10.312292999999999,1028.2402,32.685974,0.21663503
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,3.935879,10.105350999999999,975.2087,51.4869,0.19973955
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,4.099746,9.945891,1121.56,32.19448,0.19186838
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,3.7038238,10.51261,647.22577,55.62294,0.21237338
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,3.242155,11.535339,706.46643,37.407191999999995,0.11066210000000001
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,3.1221433,12.479892,633.23193,54.331093,0.11933824400000001
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,3.3522642,12.799287,581.9122,50.218277,0.1638361
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,3.8244925000000003,15.464889000000001,989.7057,44.667640000000006,0.23569545
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,3.1111312,13.343627,645.0668,47.689674,0.13311306
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,3.4354289,12.689711,865.3452,51.105779999999996,0.103252105
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,3.3499076,12.644846000000001,883.9201,45.180434999999996,0.15729332
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,3.8193443,13.403342000000002,948.16156,42.58105,0.15450767
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,3.4771106,12.24973,692.9226,41.30907,0.1737523
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,2.9892035,14.678101999999999,548.5989400000001,25.766533,0.08894513
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,3.4243245000000004,11.575499,702.5195,27.786198,0.124747425
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,3.3785114000000003,13.725123000000002,949.5679,32.02043,0.12594934
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,3.4856949999999998,11.647358,838.446,33.177459999999996,0.1578105
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,3.0672169,16.786875,675.1252,35.810413,0.15854697
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,3.961951,9.691053,1229.1389,52.440186,0.15108621
