,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,4.589799,11.281211,931.0581,37.24327,0.24781309999999998
1,DG Mossy (+)0103,DG Granule (+)2201p,4.300836,11.771686,760.7491,46.66827,0.23824395
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,4.888826,11.353833,781.3266,46.697277,0.24636599999999997
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,4.772629,13.374153,629.24274,22.808892999999998,0.24126902
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,5.6575856,10.937515,974.93695,29.916056,0.34410635
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,5.3837155999999995,11.774613,1135.5619,26.591133000000003,0.30959559999999997
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,5.332333599999999,10.650345,1124.7198,33.61722,0.28685236
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,5.4159455,12.267597,1210.8783,27.794895,0.27984536
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,5.085191200000001,10.903431,847.7014,35.513275,0.27794746
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,4.475787,12.824969,528.6346,30.886291999999997,0.17998275
10,DG Basket (-)2232,DG Granule (+)2201p,5.973219,16.6521,1039.1689999999999,24.263115,0.34508142
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,5.484067,18.142216,1113.2183,29.286661,0.32968345
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,4.51034,15.258528,788.9703400000001,25.947765,0.18583515
13,DG MOLAX (-)3302,DG Granule (+)2201p,4.4305277,15.528247,736.11743,34.569973,0.18071194
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,4.630761,16.418156,729.1699,32.748016,0.23615718
15,DG HICAP (-)2322,DG Granule (+)2201p,4.8833566,15.244306,1060.1598,34.232067,0.1850993
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,5.1949015,18.47508,1125.8242,30.944365,0.32639146
17,DG MOPP (-)3000,DG Granule (+)2201p,4.5507665,18.255785,745.4069999999999,26.236715000000004,0.19642453
18,DG HIPP (-)1002,DG Granule (+)2201p,5.1443195,15.736956,1091.0634,31.403259999999996,0.26548675
19,DG HIPROM (-)1333p,DG Granule (+)2201p,5.4584193,15.572896,1115.062,32.08767,0.2572137
20,DG AIPRIM (-)2333,DG Granule (+)2201p,4.999402,14.5096655,858.8576,29.309105,0.27528894
21,DG MOCAP (-)0331,DG Granule (+)2201p,4.682133,15.720839999999999,636.1686,20.334267,0.14791581
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,5.1190076,15.498198,821.83215,23.148726999999997,0.19782697
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.533658,16.808885999999998,1031.241,28.82821,0.19906129
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,4.8916807,15.589751000000001,921.428,25.966034,0.23414771
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,4.7853069999999995,20.960264000000002,802.0862,25.274164000000003,0.25396425
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,4.1492014,10.349419000000001,869.3299599999999,44.058212,0.1986571
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,4.1855016,10.379103,729.69775,53.517509999999994,0.19069985
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,4.5595207,10.098118,734.35284,53.18694300000001,0.19605538
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,4.476519000000001,10.957436999999999,599.37604,28.786884000000004,0.19532539999999998
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,5.215105,10.343276,934.4821,35.243748,0.3055186
