,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.17939424664356346,0.10392050535147586,0.08999349023913464,0.16286363439866117,0.09558412797161754
1,DG Mossy (+)0103,DG Granule (+)2201p,0.1812356930206005,0.09719763011791627,0.11501640771519311,0.11844746906987938,0.1001522608026827
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.17066735598951027,0.09494656337964244,0.11451053514498082,0.11767227002006872,0.10196455378821617
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.1542009639048563,0.11556633009985791,0.17796824843260675,0.1878203149018252,0.12478206139844417
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.1874586290382932,0.11479087447496686,0.09080187991345422,0.16138326200871736,0.0837438301864661
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.17768193605471275,0.12031695065599722,0.07151207462525666,0.1523061438258303,0.0896749376418683
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.19179640600791215,0.112171886413058,0.08068194733444267,0.15551322927473551,0.09785473918543984
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.18324558408002425,0.13076116668514973,0.06540949277610905,0.13446759265985947,0.08930361503165193
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.17079542487230154,0.0898074725291955,0.11035400234947168,0.1417727204729438,0.09732262643813466
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.13417625440864112,0.10941899883039635,0.1915512327564854,0.14806958588587976,0.15737980205437732
10,DG Basket (-)2232,DG Granule (+)2201p,0.15163198381242013,0.12732614249483806,0.10442831533812158,0.1779335503111873,0.08853522813284154
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.19507538236172145,0.16032568628524657,0.08062590394315139,0.15306031078231766,0.07952733789569798
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.1497157252560269,0.12065897446856755,0.12659948759612827,0.16020673592492343,0.1444870977232391
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.1715995190536707,0.1314601449761303,0.13397930708500919,0.13815438177577186,0.1369474067645727
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.17045782657508685,0.13242427503302281,0.1257953710790748,0.14057068665570518,0.10849221033519167
15,DG HICAP (-)2322,DG Granule (+)2201p,0.1839987295356651,0.12676180748082713,0.08189185181473325,0.1530918202767321,0.13668929033840962
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.20475545259103511,0.16037377674505252,0.08108874587970491,0.1681145570525313,0.08043865242837954
17,DG MOPP (-)3000,DG Granule (+)2201p,0.16536704761916787,0.14791058407246108,0.1590590153314516,0.19585679264157294,0.1596955320900504
18,DG HIPP (-)1002,DG Granule (+)2201p,0.18834735259416832,0.13906281701706796,0.09158174008298384,0.1668590485695433,0.1120383733089755
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.16623366010385132,0.13723763287087962,0.08510755106310847,0.1592039326612673,0.1154933682095216
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.1564919898871656,0.12913318982445138,0.11810730237570762,0.1610634662306121,0.10675282379436338
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.14360597084091936,0.14441829171665946,0.2643485897212561,0.230970792385908,0.24426749911197257
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.14075065741398243,0.12373042467039926,0.1478251039458094,0.1863193312611955,0.1554511058154548
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.1679425277784502,0.14575591360012752,0.09217303071196419,0.12370117224617666,0.12500289222803768
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.15502357283799686,0.12918696073787272,0.10124869977549587,0.13774318016311515,0.10574096888998703
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.17439731200666392,0.15939984346644112,0.1390940270577429,0.18309642683141242,0.13405137056423078
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.1820284217454801,0.11285351185215671,0.0908894504177632,0.13741996484464203,0.10124307518079287
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.19848354479605926,0.10742745364087776,0.10634421730383749,0.10514982284849579,0.10018595382979056
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.18627356384123853,0.10861733158347756,0.10224124989453819,0.10156451144245321,0.09901820238512647
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.15853395870993467,0.0933426970627749,0.1459078280319158,0.14281143532113552,0.11155927028400793
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.20154995718325966,0.112775863214649,0.09653668312383633,0.13445192536922337,0.08499030069199469
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.19858292051022428,0.1280582937514986,0.07078330157315708,0.13511505709242616,0.09435278336706981
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.18938485057112192,0.11850662532368084,0.08391407943592824,0.13294752176433844,0.10187237215153157
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.19423893318801105,0.12216361885461686,0.06407862020411674,0.12010920461450665,0.09019109651460291
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.18973126944388952,0.1006864437033448,0.11197366271391765,0.11937941680260707,0.09503257701784738
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.15299081835549963,0.10706941229054807,0.10143651280888291,0.13819242629282535,0.13389921828060672
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.18739200085275926,0.10326117462183355,0.11555148845900233,0.11197204247081727,0.13172230386699238
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.16422100300203096,0.10027195122284764,0.11265261259276338,0.11123716070348949,0.10263115708540813
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.21241639844352644,0.12566503837510581,0.08243284508138995,0.15803323041700237,0.07752827476665741
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.1749703491373342,0.11654369735912375,0.12060899058203679,0.14582637321877995,0.1282557238684523
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,0.19715330417020321,0.11085336676276872,0.08423704363565664,0.12493174074476215,0.13600571848020243
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,0.17040470571992158,0.10020157849888353,0.09771665327573674,0.14685914950094944,0.12583834684402376
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,0.15020329852617853,0.10711833409521954,0.08842455176538694,0.14856230649288735,0.12413684062524272
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,0.1584116393241198,0.0945520774392393,0.11300349318738295,0.13912401903357893,0.10794610379950556
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,0.1468797120309765,0.11700466818878666,0.17526100676835407,0.17378273911139727,0.17174266111311476
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,0.1369278233432042,0.09816537025192688,0.10843618209878175,0.1348421976170373,0.136041496156394
