,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,2.522446646,8.744728323999999,553.6714877999999,27.715642520000003,0.13931180305000002
1,DG Mossy (+)0103,DG Granule (+)2201p,2.280854911,9.681904551999997,423.0545474000001,41.694851750000005,0.14679355561
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,2.483775344,9.430772372,409.1448059999999,41.37622938999999,0.14641177505
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,2.554735509000001,9.849030881999996,261.10242800000003,16.803569900000003,0.10278797616999996
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,2.7007357780000003,9.316760640000005,592.0213267,26.03437859999999,0.18064942409999996
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,2.727965439999999,8.943593990999998,730.1262902999999,19.550387779999987,0.15786617564999994
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,2.643511431000001,8.636505001000002,697.0040195999999,28.40433322,0.14903291300000004
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.714642529,8.794719986,816.0129255999999,20.223039689999997,0.15722925869999999
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,2.580831464000001,8.799841630000001,465.9796132000001,31.865406050000004,0.14093329099999996
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.5634571940000006,9.257265359999998,170.48025196999993,20.35927570999999,0.05574873606
10,DG Basket (-)2232,DG Granule (+)2201p,2.9010533309999995,10.441835549999999,430.0671526000001,13.381832918,0.14622113762000002
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,2.653653602999999,12.649303179999997,567.2105888999996,18.771758649999995,0.15200009284000005
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,2.5226574520000002,11.658241975000005,386.0616124999999,16.820173430000008,0.07179562592
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.2903902,12.670614180000006,381.0917185000001,27.60091587999999,0.08019971515
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,2.491089515000001,12.317000635000005,365.9039949,26.170048449999996,0.10911561679000002
15,DG HICAP (-)2322,DG Granule (+)2201p,2.4609403330000004,11.660612135,706.5135573000001,27.09110615,0.08765624739000005
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,2.666761385000001,13.252827765000006,730.7724901,21.04231788,0.17504253559999988
17,DG MOPP (-)3000,DG Granule (+)2201p,2.3469457840000003,14.527265269999997,303.7097090999999,16.098554704999998,0.06470026891999997
18,DG HIPP (-)1002,DG Granule (+)2201p,2.6037822549999987,11.488649320000002,633.7393596999998,22.738646150000005,0.12179732839000003
19,DG HIPROM (-)1333p,DG Granule (+)2201p,2.8259547859999996,10.995780574999996,657.4752672999999,20.41246899999999,0.1179810610300001
20,DG AIPRIM (-)2333,DG Granule (+)2201p,2.726661203999999,11.217015904999993,429.84522169999997,21.963892379999997,0.11490979728
21,DG MOCAP (-)0331,DG Granule (+)2201p,2.5533030439999997,11.406349545000003,157.91469173999997,8.914284560999997,0.036119250750000005
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,2.727730023,11.03157049,358.0514226999999,13.44262279,0.07507503415
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,2.5212066699999993,12.149746894999998,566.8903556,18.676175269999998,0.08984796601000002
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,2.7493557060000002,10.860096498,497.6694347000001,17.630404990000002,0.11123966105000001
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,2.476412999999999,17.017083060000004,371.9975601,16.290744529999998,0.09920619262999997
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,2.379308493000001,7.7348046260000025,536.822511,31.00192946999999,0.10884320193999997
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,2.1485080870000006,8.690245965000003,443.3001898,43.30806626999999,0.11942453381999998
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,2.3269092899999997,8.463502683999998,431.6313040999999,42.85129766000001,0.11888931608999999
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,2.4945656339999998,8.735301526000002,284.87451050000004,20.559795015000006,0.08376331993999997
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,2.5549073489999996,8.410483536000005,568.5508227999999,30.069392499999996,0.16040489270000002
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,2.559966384999999,7.629988514999996,730.6867523,22.068116460000006,0.13016044634999996
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,2.4739823750000003,7.594503597,675.6563043000001,31.841725700000005,0.12297130344999997
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,2.543051428,7.558073821000001,801.0912755000002,22.3923104,0.12640831272
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,2.452758875,8.104010712,458.9176218,35.78315428999999,0.12397895911999997
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,2.3322297030000008,9.755649951999999,417.4470678000001,21.13567254,0.057791629549999994
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,2.0995909530000003,10.452465971000002,393.11755479999994,31.425066750000006,0.06483441886
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,2.3625700770000004,10.370688115,364.16632619999996,30.07729512,0.08509854588000001
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,2.5271707660000002,10.212284832000003,699.7412031999997,25.260470359999996,0.14079971530999993
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,2.1883912479999994,11.404121575000007,364.2053958000002,22.872124730000007,0.05911534156999997
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,2.1550009599999997,9.721408264999997,622.4598673999999,29.45815309,0.06283495543999998
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,2.425020635,9.322477211,567.0431203999997,24.77587387,0.08163430394
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,2.6261307180000006,8.795435675999997,608.1326111999999,22.438571779999997,0.08026732148
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,2.5964805129999995,9.369817322,412.5753804000003,24.173796759999995,0.08227397279999998
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,2.3895000450000006,10.081812242000002,211.96800504000004,11.914068519999995,0.036014523140000004
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,2.526251095,9.487038574000003,390.96114700000015,17.77778315999999,0.059667685489999976
