,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.45993290509080653,0.9314242306323417,55.48316773769207,4.962669207244354,0.015220182762015356
1,DG Mossy (+)0103,DG Granule (+)2201p,0.3978354805640182,0.9536969393489899,53.76648817184719,5.392469636777773,0.016262639116654997
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.41046140963610056,0.9183037472348768,52.82396912558052,5.3320447160615165,0.016604597140695756
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.3832134723669634,1.1988138377980422,53.71834407554005,4.099889156228517,0.01617008906244377
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.5448705059444876,1.1002063115863643,57.80522796160144,4.852449046554277,0.01918952299938178
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.5092306471772893,1.1041597817572106,57.35163738493497,3.1872991576542624,0.017639456375573966
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.5261208140064575,1.010042464717807,62.667452956174095,5.316338459523076,0.01760899692626003
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.5227840502423988,1.1378736037999657,59.499774595378945,2.812671255515777,0.016558276226427023
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.45645243263251106,0.8578510897339834,54.090649566564146,5.263807602675204,0.01718489949456454
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.3286930829175096,1.1667485148377095,50.3921608403571,4.232749055207928,0.015817251376620736
10,DG Basket (-)2232,DG Granule (+)2201p,0.4618316361129184,1.4450414749808975,64.73426347336226,2.6561641922436046,0.01916253481132064
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.5356017494560276,2.091253168956139,60.55623213576781,3.292799622722485,0.01711555076209871
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.39171761382619935,1.4175478588767252,59.253028040203105,3.32076029962723,0.014220633848587159
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.3908784969900812,1.6250731958799918,57.55991534937978,4.840034821632088,0.01430133401886367
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.4156804409682384,1.6608439784912987,51.806512700316894,4.5373207413056855,0.015727440930733454
15,DG HICAP (-)2322,DG Granule (+)2201p,0.47653068593299586,1.4858814405298317,61.459357308368325,5.090904091008067,0.013494049650581314
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.5707735331183298,2.0958021372898448,65.48407131554288,4.123002092250501,0.017674257390136783
17,DG MOPP (-)3000,DG Granule (+)2201p,0.38811457578771436,2.0957000854452756,62.25574892981724,4.361708626984493,0.01589363037757059
18,DG HIPP (-)1002,DG Granule (+)2201p,0.5053676030771996,1.6117658174040748,66.04786326017528,4.78539129616074,0.0165820199177094
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.5002471670575971,1.5136247354645853,65.28982207229855,4.294106992591095,0.016416870977226154
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.4373668621784592,1.5406449649473917,59.52143547869571,4.20110287949141,0.016618891509831545
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.3302715149106624,1.7919252697580923,67.77783593911552,2.6387977183218028,0.014013425310707844
