,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,4.7600627,10.945735,963.7998,40.194990000000004,0.25839670000000003
1,DG Mossy (+)0103,DG Granule (+)2201p,4.3958635,11.423229,790.694,48.672348,0.24920258
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,4.911341999999999,11.256330499999999,807.8377,48.252705,0.2578618
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,4.831943,12.886318,665.1576,23.800047,0.25503346
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,5.8356724,10.803682,997.7127,31.270372,0.35058504
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,5.5531006,11.755065,1171.259,26.686428000000003,0.31848538
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,5.485428,10.651516,1157.3802,34.601395000000004,0.29398432
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,5.446979,11.651276,1252.9764,27.35853,0.28641573
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,5.1974497,10.453422,879.34,37.205345,0.28538805
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,4.5796323,12.675807,560.4423,31.915909000000003,0.18962401
10,DG Basket (-)2232,DG Granule (+)2201p,6.256496,16.375206,1069.9854,24.536549,0.3547593
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,5.5935726,17.993813,1141.0248,29.132303000000004,0.33983645
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,4.528804,15.193501999999999,827.3351,26.847509999999996,0.19389887
13,DG MOLAX (-)3302,DG Granule (+)2201p,4.475330400000001,15.104035000000001,769.26953,36.126736,0.18755564
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,4.6558547,16.409198999999997,760.4723,33.331783,0.24537966
15,DG HICAP (-)2322,DG Granule (+)2201p,5.104976000000001,15.351816,1102.1328,36.323204,0.19419071
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,5.2770553,18.654463,1157.6045,31.673502000000003,0.335669
17,DG MOPP (-)3000,DG Granule (+)2201p,4.6039080000000006,18.249792000000003,782.45807,26.961752,0.20605189
18,DG HIPP (-)1002,DG Granule (+)2201p,5.311198,15.774888,1130.8276,33.099841999999995,0.27565956
19,DG HIPROM (-)1333p,DG Granule (+)2201p,5.6330266,15.713554,1148.988,34.077175,0.2658768
20,DG AIPRIM (-)2333,DG Granule (+)2201p,5.094764700000001,14.562257999999998,901.4902300000001,31.12122,0.28499487
21,DG MOCAP (-)0331,DG Granule (+)2201p,4.4720554,15.936851999999998,678.6171,20.821703,0.15998375
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,5.0342054,15.024566,860.2942,23.894061999999998,0.20644078
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.61918,16.706789,1066.3273,29.072256,0.20678055
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,4.9998309999999995,15.618124,955.4507,26.280997999999997,0.24247268
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,4.8381143,21.004482,838.51575,25.850288,0.26575917
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,4.3411290000000005,9.982460000000001,878.0888699999999,46.722640000000006,0.20274845
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,4.2114305,10.161408,750.0714,55.419757999999995,0.19597133
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,4.59373,9.814003,744.9078400000001,54.59676700000001,0.20243222
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,4.570024,10.754009,619.5428,29.886269,0.20340309
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,5.316336,10.059592,947.5074,36.469234,0.3091689
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,4.943037,10.429522500000001,1121.7465,30.022806,0.26192316
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,4.7279367,9.978091000000001,1097.9938,40.0179,0.24535656
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,5.0118537000000005,10.018114,1197.2965,28.98194,0.23996031
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,4.86714,9.580714,789.6091299999999,47.502483000000005,0.24810013
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,4.047972,10.984144,804.5400400000001,31.454494,0.13718855
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,3.9579769999999996,11.3773,704.6141,43.645756,0.14085576
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,4.319891999999999,11.736623,653.2523,40.54871,0.19261543
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,4.8365026,12.552058,1057.7347,35.735043,0.27593140000000005
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,4.035732,11.977725999999999,697.1231700000001,37.524895,0.15984634
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,4.0774236,11.2256,932.2159,44.228615000000005,0.12942195
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,4.306007,11.712636,963.92474,35.145590000000006,0.19118808
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,4.855621,11.422845,1038.4246,34.68759,0.19232102
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,4.5895305,10.960336,795.2648,35.606857,0.21670301
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,3.8233654,11.631147,645.34326,24.184855,0.11164464
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,4.285019,10.64247,768.4975,26.444212,0.15486653
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,4.246656400000001,12.442155,998.8612,32.4037,0.15005499
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,4.5686917000000005,11.252672,868.90936,30.186020000000003,0.19340882
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,4.2787232,14.255434,746.0094,29.330773999999998,0.20104983
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,5.56248,10.532897,1338.8274,47.701609999999995,0.20066974
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,5.8525267,9.227386,969.9864,74.03589000000001,0.277098
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,4.5722246,9.665514,1055.0696,55.514977,0.23520541
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,4.989958000000001,10.296834,986.8626,59.251357999999996,0.2138255
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,4.1639986,10.609618,843.1822,31.208396999999998,0.22189961
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,4.475846,10.131863000000001,1093.5051,51.003845,0.22982600000000003
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,4.606642,10.305828,979.69745,59.130703000000004,0.2174576
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,5.015911,10.514209,1166.8461,45.738514,0.31057507
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,5.3496847,11.03675,1370.6694,40.584633000000004,0.28131664
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,5.3560953,10.9586,1331.2611,50.225838,0.24879898
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,5.5547705,11.504155,1416.6947,41.149136,0.25550639999999997
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,4.8045235,10.280365,1017.51404,50.78021,0.26004845
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,4.25742,10.785627999999999,764.6011,46.981373,0.16765103
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,4.5221314,10.906617,1008.3607,40.56897,0.14562649
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,4.225494,11.770171000000001,918.1546599999999,54.80449,0.15282047
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,4.182998,11.231282,894.1025,48.963173,0.19645563
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,5.0381339999999994,13.054764,1294.1666,46.899628,0.27599823
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,4.1814637,11.796381,954.59467,42.616572999999995,0.16528046
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,4.463410400000001,11.308717999999999,1151.9113,49.480267,0.13191599
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,4.6540574999999995,11.720997,1172.7935,43.077763,0.18938777
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,5.338349299999999,11.661703,1298.8469,44.888252,0.18534337
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,4.601432,11.513972,1025.7814,40.734932,0.20056288
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,4.079365,11.238239,894.2612,33.248306,0.12401394
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,4.858134,10.000672,1008.1139,36.833168,0.16245046
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,5.6091914,10.384238,1027.007,66.53801,0.14028572
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,3.9303775,11.199114999999999,894.8551,36.8158,0.15210445
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,4.709639,11.774972,1228.6144,43.847744,0.16434416
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,4.6953949999999995,10.873816999999999,1121.0239,39.791153,0.21136275
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,4.4229355,13.558798999999999,992.6316,38.338122999999996,0.20753406
