,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.8231700000000002,5.8579435,559.5084,16.424324,0.12467392
1,DG Mossy (+)0103,DG Granule (+)2201p,1.6737794999999998,6.918111,393.57364,23.038572,0.11992419
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.8255778999999999,6.472342,364.48636,23.2561,0.11591199999999999
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,1.8301121,7.534107700000001,253.03697000000003,10.600247999999999,0.082703225
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,1.835407,6.4832807,592.3502,15.216960999999998,0.16612983
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,1.8434601000000002,6.373991999999999,720.59406,13.280022,0.14263585
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,1.9104523999999998,5.654819,714.9102,16.725792000000002,0.13093553
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.0691297,6.0682144000000005,830.8189,13.633716,0.14201055
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,1.7253165000000001,6.4864955,427.06448,17.517948,0.120204255
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,1.9160883000000002,7.372974,148.85922,16.072370000000003,0.04897611
10,DG Basket (-)2232,DG Granule (+)2201p,2.0964419999999997,7.044174000000001,637.6663,11.702303,0.17988734
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,2.0146465,8.269899,633.1395,12.680725,0.16079779
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.675386,8.340096,428.8659,12.570256,0.0654116
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.5125798000000001,8.493089,427.66235,18.172401,0.07567519
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.7242733000000001,8.362449,399.60623,17.195861999999998,0.10678496
15,DG HICAP (-)2322,DG Granule (+)2201p,1.8452308999999998,8.868831,781.74695,22.864126000000002,0.091587074
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.7228346999999997,7.078061,791.7645,15.639834,0.18638775
17,DG MOPP (-)3000,DG Granule (+)2201p,1.4344944,9.978765,320.83657999999997,10.116342999999999,0.064263284
18,DG HIPP (-)1002,DG Granule (+)2201p,1.5760177,7.5448494,758.77435,20.307627,0.14298609
19,DG HIPROM (-)1333p,DG Granule (+)2201p,1.84343,7.038413,796.3769,22.2466,0.13827136
20,DG AIPRIM (-)2333,DG Granule (+)2201p,1.7025642,6.934174499999999,530.9086,17.576275,0.13292424
21,DG MOCAP (-)0331,DG Granule (+)2201p,1.7357378,7.325784,130.4811,4.361931299999999,0.024822164
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,1.9122119,7.054936,345.0247,8.459269,0.061826155
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,1.7911226999999998,7.718122999999999,582.43524,13.484964000000002,0.07878772
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,2.2211602000000004,7.618726,539.9409,12.998499,0.10922079
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,1.6230556,10.906147,411.48453,13.328934,0.09622957
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,1.5584239,5.3511095,518.5216,18.574137,0.08041932
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.5229249,5.4926877,411.44846,27.281703999999998,0.08618059
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.5998714,5.433273000000001,414.80176,27.211921999999998,0.08751139
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,1.8294345,6.391401,266.27054,12.492118,0.05677921
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,1.4733223999999998,5.4922059999999995,525.84955,18.117403,0.14308403
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,1.8515718999999997,4.9836555,697.05176,14.174171,0.09632971
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,1.7640330000000002,5.078239,657.9386,18.935122,0.08920538
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,1.8423086,5.083776,787.9228,14.782179000000001,0.10052023
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,1.7442786,5.7066765,430.16605,22.573214,0.09890192
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,1.7360581000000002,5.983055599999999,412.21512,14.723217000000002,0.04822802
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,1.5111771,6.818424,393.60913,20.549078,0.054549687
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,1.7303002,6.695741,357.67776000000003,19.0582,0.07038836
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,1.5654303999999999,5.8583617,723.3973,17.119316,0.13790943
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,1.6442888,7.312164999999999,348.35004,14.980554999999999,0.050232932
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,1.6366348,6.1491203,634.5474,20.681273,0.05293143
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,1.7723731,6.008728,588.3759,15.475989000000002,0.07068383
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,2.0188298,5.7975535,612.4971,16.570183,0.069347434
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,1.9769042000000001,5.9467115,443.855,15.621018,0.07878285
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,1.6247067,6.727037400000001,168.07422,6.137359,0.02444953
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,1.9814613,5.7480720000000005,344.468,12.783149,0.043041307
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,1.8926004,6.3220267,563.8723,15.904992000000002,0.052546617000000004
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,1.9479091,6.1727695,485.6211,14.642923000000001,0.07592278
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,1.6214997,7.301248599999999,397.7303,16.221365,0.06368197
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,1.8271598000000002,4.465141,874.5704,22.890627,0.064812824
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,1.737223,4.362628,601.3226,38.547092,0.11949523
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,1.5733635,4.788542700000001,700.5706,26.574753,0.09793681
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,1.5426198,5.219311,620.2239400000001,32.92366,0.09776854
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,1.5779845,5.731694999999999,487.47968,16.600863,0.08767044
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,1.609628,4.862071,712.5983,24.082910000000002,0.08778776
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,1.4339151,5.210014299999999,618.22845,32.33015,0.09546749
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,1.3193605,4.645684200000001,743.3249,25.295725,0.14771296
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,1.6567188999999998,4.2796015999999995,899.8141,20.01912,0.11664200599999999
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,1.6319945,4.458175,875.7094,27.732554999999998,0.09964248
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,1.6913477,4.387038700000001,986.8518,20.513731,0.11611982400000001
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,1.5736883,4.8327527,626.7142299999999,27.993567,0.11667287
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,1.6843724999999998,5.8961115,402.95944,25.53444,0.06689732
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,1.7599603,5.5462446,649.73303,20.180475,0.06268412599999999
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,1.5210731000000002,6.0417986,599.7023,27.782172999999997,0.06831586
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,1.6700561,5.945817,564.7306,25.643774,0.093542024
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,1.4254892,5.194733599999999,885.6961,24.383366,0.14847946
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,1.7572626,5.899153,598.69403,20.502691,0.068561494
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,1.6027771,5.891244400000001,846.03217,27.019165,0.062988386
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,1.7979745999999999,5.4499416,792.6098,21.805487,0.08045785
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,1.8873514999999998,5.651828,855.63727,22.408962,0.07347399
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,1.8053113999999997,5.3853555,636.299,21.180853,0.08406347
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,1.6574966,6.041161,325.66245,11.704166,0.03306536
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,1.9554935000000002,5.547867,607.4796,17.698467,0.06050888
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,1.8249538,5.4736443,658.5866,29.898994000000002,0.061110105
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,1.6422675,6.176099,426.14203,17.94755,0.051451675999999995
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,1.730259,5.4783053,798.76337,20.86541,0.06477041
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,1.768364,5.3602242,699.982,20.619518,0.09537308
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,1.6386547999999999,5.9385867,628.9793,21.699303,0.09200309
78,CA1 Back-Projection (-)1133p,DG Hilar Ectopic Granule (+)2203p,1.8546395,5.452429,757.0484,19.814856,0.07726796
79,DG Granule (+)2201p,DG Mossy (+)0103,1.8610702000000001,3.7876952000000004,680.73376,32.282475,0.052779347000000004
80,DG Semilunar Granule (+)2311p,DG Mossy (+)0103,1.8198102999999999,4.4218435,505.00024,36.542072,0.083050385
81,DG Mossy (+)0103,DG Mossy (+)0103,1.5655419,4.563861,408.2916,48.3235,0.09395856400000001
82,DG Hilar Ectopic Granule (+)2203p,DG Mossy (+)0103,1.9236532,4.2735294999999995,489.9813,40.15207,0.09070286
83,DG Mossy MOLDEN (+)2323,DG Mossy (+)0103,1.9780269,4.365939599999999,401.32788,47.049155999999996,0.09457508
84,CA3c Pyramidal (+)03223p,DG Mossy (+)0103,1.7321783,5.72361,262.77547999999996,26.427372,0.08410057
85,CA2 Pyramidal (+)2333p,DG Mossy (+)0103,2.4175646,3.6623995000000003,376.63855,59.898815,0.13349085
86,DG Axo-Axonic (-)2233,DG Mossy (+)0103,1.7245837,6.0831347000000004,255.66048999999998,35.75043,0.06822774599999999
87,DG Total Molecular Layer (-)3303,DG Mossy (+)0103,1.8476703,6.2136636,466.56795999999997,23.916443,0.048425723
88,DG HIPROM (-)1333p,DG Mossy (+)0103,2.1859455000000003,6.0453152999999995,625.8226,30.336908,0.06804106
89,DG AIPRIM (-)2333,DG Mossy (+)0103,1.9496201000000002,5.991775,448.81903,29.466009999999997,0.077945866
90,DG MOCAP (-)0331,DG Mossy (+)0103,1.7388495,6.094099,304.13027999999997,14.329723000000001,0.04012526
91,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Mossy (+)0103,1.9520075000000001,4.9576459999999996,396.5851,44.54311,0.05568229400000001
92,CA3 Mossy Fiber-Associated (-)03330p,DG Mossy (+)0103,1.6656221999999998,6.1830735,377.38135,21.009527,0.052207954
93,CA1 Back-Projection (-)1133p,DG Mossy (+)0103,2.0767927,5.620654,503.78997999999996,23.40423,0.07248881
94,DG Granule (+)2201p,DG Mossy MOLDEN (+)2323,1.9038883000000002,4.0558095000000005,699.7586,32.451977,0.053179093
95,DG Semilunar Granule (+)2311p,DG Mossy MOLDEN (+)2323,1.8680014999999999,4.828133,517.68304,38.309757,0.08376594
96,DG Mossy (+)0103,DG Mossy MOLDEN (+)2323,1.617174,4.66594,421.9179,48.925632,0.09138771
97,DG Hilar Ectopic Granule (+)2203p,DG Mossy MOLDEN (+)2323,1.9361775,4.380955999999999,507.41375999999997,39.979458,0.09176174
98,DG Mossy MOLDEN (+)2323,DG Mossy MOLDEN (+)2323,2.0618830000000004,4.4972205,417.15405,48.5724,0.0911557
99,CA3c Pyramidal (+)03223p,DG Mossy MOLDEN (+)2323,1.7643583999999999,5.8220196,272.06412,27.530141999999998,0.08486339400000001
100,CA2 Pyramidal (+)2333p,DG Mossy MOLDEN (+)2323,2.431694,3.6751957,393.10402999999997,60.888957999999995,0.13676128
101,MEC LV Pyramidal (+)331131p,DG Mossy MOLDEN (+)2323,1.8229422999999998,5.108172,515.12085,33.3634,0.13507794
102,MEC LII Stellate (+)331111p,DG Mossy MOLDEN (+)2323,1.8297052,3.9163535000000005,727.71454,20.786179999999998,0.10264776
103,EC LI-II Pyramidal-Fan (+)331000p,DG Mossy MOLDEN (+)2323,1.9006087,4.295319,685.0776400000001,38.822243,0.09182483
104,EC LII-III Pyramidal-Tripolar (+)333000p,DG Mossy MOLDEN (+)2323,1.8347446,4.503611599999999,819.9783,19.400253,0.09845262
105,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Mossy MOLDEN (+)2323,1.8962816999999998,4.8884745,405.8441,43.656757,0.11100081
106,DG Axo-Axonic (-)2233,DG Mossy MOLDEN (+)2323,1.771973,6.1710519999999995,274.39883,37.76681,0.06943918
107,DG Total Molecular Layer (-)3303,DG Mossy MOLDEN (+)2323,1.8158449,6.120123400000001,485.48953,26.392984000000002,0.048862252
108,DG MOLAX (-)3302,DG Mossy MOLDEN (+)2323,1.6871223000000002,6.5003705,412.61374,38.039307,0.057960264000000004
109,DG Outer Molecular Layer (-)3222,DG Mossy MOLDEN (+)2323,1.6939026000000001,6.3801155,378.4389,33.693054,0.08618498599999999
110,DG Neurogliaform (-)3000p,DG Mossy MOLDEN (+)2323,1.5533911,5.685903,694.0292400000001,28.673109999999998,0.13295507
111,DG MOPP (-)3000,DG Mossy MOLDEN (+)2323,1.7201293999999998,6.353779299999999,405.92886,28.129773999999998,0.05506805
112,DG HICAP (-)2322,DG Mossy MOLDEN (+)2323,1.8085581999999998,6.1102633,642.5790000000001,36.891335,0.051947687
113,DG HIPP (-)1002,DG Mossy MOLDEN (+)2323,1.975327,6.237487000000001,608.44214,28.506989,0.07130521
