,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.474492150030907,0.9956990691801049,54.88783533434923,4.644693109848969,0.01524071286890869
1,DG Mossy (+)0103,DG Granule (+)2201p,0.4138518510533039,0.9975921164710673,54.779039068995125,5.265083580525475,0.016113716803305367
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.4228991499575299,0.9536719739397559,53.80226413760869,5.208656558575973,0.01647786577489957
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.3961971053473699,1.269604552364107,54.02818896955226,3.6367421560610675,0.015877179611036865
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.549603449206519,1.15818756646834,57.85904672167588,4.419782781413714,0.018812218464896443
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.5170669999105656,1.1703543758656467,57.614825345532836,3.0325745209409036,0.017457102276307403
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.5343531588058809,1.0888235795273566,61.42020137720287,4.891366242109994,0.017421560461999178
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.529357838757718,1.2181143873974394,60.143650678162025,2.772734705589627,0.01661118346088652
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.46320986431502137,0.8891524138261571,54.42820878896775,4.97358533745409,0.017160892072099847
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.3392521673968005,1.2843293379537,53.70591478206232,4.050734593480225,0.015459729525472567
10,DG Basket (-)2232,DG Granule (+)2201p,0.4785071504306264,1.539328542822167,64.63131835405564,2.5506152655745633,0.01873545856678879
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.5456756852152405,2.176424859154922,60.53191383814878,3.07169036136771,0.016890595796569968
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.40800009989053543,1.5205692456874214,57.76113796383701,2.930587136785905,0.01368279809698148
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.4040048692302727,1.7053216894653802,57.69681148268757,4.741497211178007,0.013907051029479194
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.4292728962120102,1.750901690276001,53.08261490970307,4.370423221641949,0.015186743670633683
15,DG HICAP (-)2322,DG Granule (+)2201p,0.48625434108092963,1.5689782777337256,61.08562893305708,4.797931250046852,0.01334622428703314
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.5772287491767402,2.183580215185718,65.29094672269866,3.7976100689489027,0.01759419258549726
17,DG MOPP (-)3000,DG Granule (+)2201p,0.41179287085348953,2.1926798825287053,62.46268310624648,3.8916645426087135,0.015012086774464568
18,DG HIPP (-)1002,DG Granule (+)2201p,0.5163817706381485,1.7153560053017256,65.62391754842511,4.343939669179587,0.016523156872476883
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.5108020591261462,1.6043056561614566,65.70018853994462,3.824960916600024,0.01635776203883281
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.45146778473659915,1.6298932229347414,59.71975011945605,3.851758917332159,0.016382348748832643
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.34793476784699284,1.8702800270821247,72.66601797443641,2.672735509803729,0.013986490447855644
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.39615120213196414,1.5123638035513314,64.58736487581399,2.5315632499407874,0.015178323295327999
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.4414332389779411,1.8664164841006823,62.40158605967993,2.4260890126455936,0.014439172510009616
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.44862960671659446,1.517742865769511,59.811036140446014,2.478326292247956,0.01572614098487328
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.44264521751454045,2.6914132391666534,61.93086107723322,3.1083078549113727,0.017146614176289605
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.42731300584383974,0.8680892579919616,56.01707644414627,5.006333878308477,0.013781613753953653
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.4057179740720162,0.9412827847040879,53.5928218765623,5.282367742372963,0.014079523298624594
