,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.15869811985997065,0.10457873469188622,0.08491971584785601,0.15885367913566517,0.1001814367595281
1,DG Mossy (+)0103,DG Granule (+)2201p,0.15857097135908663,0.10219875075023756,0.11209230314005138,0.13112035401742647,0.10418853762795452
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.14558787777011514,0.10035622092186487,0.11474196379658722,0.13060364502430255,0.1096491121983026
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.12903146780895738,0.11960400416433485,0.1836452850294827,0.19166998261406176,0.14217926407480289
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.16001957114904106,0.11910303362525343,0.0881318748419728,0.15615620172278738,0.08866101733484197
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.15193078868518428,0.1088175199103577,0.07700560165412532,0.14041227489903982,0.09643244667007077
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.16866845182268103,0.10942007198950049,0.07570690651895372,0.14850925934820214,0.10286180503625926
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.15514981533365957,0.1183556632225001,0.06769567479505634,0.1331111298798046,0.08938856220267884
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.14533355198642978,0.09961612892889417,0.10832995682399287,0.15559517240819395,0.10968025083825714
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.10698162666509742,0.11410615420091805,0.2237676059053441,0.16365255121586014,0.19414873858316878
10,DG Basket (-)2232,DG Granule (+)2201p,0.14438661112977563,0.12143213215871736,0.10911903003285747,0.17439066670421083,0.09476865406916124
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.14764227346649883,0.15386303742691193,0.09347302658306503,0.1531011365588538,0.09126065374711338
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.12945965833188772,0.12857509090166439,0.1433982337670886,0.16318529133027582,0.15695986017994001
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.14547295187528986,0.14486623557258954,0.13606486143693472,0.1566920153927144,0.1432797299135518
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.13988043492871208,0.14643818460948319,0.13081907792595504,0.1546708462803595,0.11983250378286898
15,DG HICAP (-)2322,DG Granule (+)2201p,0.17250144007639123,0.12793862695067174,0.07631572343381977,0.15134869775604354,0.12445382112361426
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.18175664247017637,0.1638688834378251,0.08189733072142938,0.15231838096879896,0.08754287101778165
17,DG MOPP (-)3000,DG Granule (+)2201p,0.1412582048055459,0.1693789601096342,0.184949934387874,0.20416234229498023,0.1856771251005762
18,DG HIPP (-)1002,DG Granule (+)2201p,0.18935864993193033,0.1328322832861722,0.08654842071972453,0.160796475136638,0.11025801618574411
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.17446762412288722,0.12848631775357403,0.08476753907868928,0.1462633106007433,0.11076747201465206
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.14998626555345215,0.13852781930083488,0.11556454063075605,0.1612209881755686,0.11113644602202773
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.12952345327449497,0.14691910034235273,0.28429062964324076,0.2320537902690658,0.24651932608418198
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.11715147912960631,0.11905159509892754,0.16356086263318717,0.19136810886572156,0.17009536830913297
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.13468268600246616,0.13382003189643266,0.10105741461178241,0.13174205216703047,0.1333506097653095
