,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.73158822,7.488528008,848.5979969,28.780224699999984,0.2145735863
1,DG Mossy (+)0103,DG Granule (+)2201p,3.1861999349999994,8.335161176,663.4718034999999,34.951638599999995,0.20455856300000005
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.6011507669999987,8.037608209000002,654.1203921999999,35.26399422000001,0.20573418779999997
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.4488271929999996,8.579123539,547.0029315,15.443548845000002,0.19969822880000002
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.9779904170000004,7.851119471999999,855.1175242999999,23.454882380000004,0.2767841369
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,3.9204489379999985,7.787394474,1007.4184594999997,20.923865940000006,0.2464507337000001
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.953991582000001,7.667673183999997,1010.8547142,27.256474800000007,0.2331490917
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,3.9034202769999995,7.76880843,1111.4161241,21.55254363,0.24111538550000003
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.8274712280000007,7.563285989999997,732.3448371999999,26.61817522000001,0.22053934339999992
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.492917559000002,8.989278523000001,415.48542920000017,22.945613280000003,0.13581778896000002
10,DG Basket (-)2232,DG Granule (+)2201p,3.9188695500000006,9.879878323000003,968.1948055999997,22.206821950000016,0.3016052166999999
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.712019567,11.16364535,926.0751517999996,22.683956290000005,0.26832104879999996
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.599758690000002,9.964010207000003,713.2308617000001,20.464340270000005,0.15391163523999996
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.3857947989999992,10.504260277,666.5426204000003,26.001878840000007,0.15185629844999993
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.452600049000001,10.812053362999997,649.1892311999999,23.779941120000007,0.19439297080000006
15,DG HICAP (-)2322,DG Granule (+)2201p,3.639354361,11.123346,1035.3623149,32.5118686,0.16913881739999997
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,3.646845936,12.616679675,1029.4531345000003,25.26000975,0.28119304100000003
17,DG MOPP (-)3000,DG Granule (+)2201p,3.4410707279999997,12.245129319999998,644.4681143,19.2832791,0.15715929794000003
18,DG HIPP (-)1002,DG Granule (+)2201p,3.540495557999999,11.343716528000002,1030.6737501999999,30.290336299999986,0.2268004311
19,DG HIPROM (-)1333p,DG Granule (+)2201p,4.024683606999999,10.844415019000001,1078.8360055000003,32.01546166,0.22651628909999996
20,DG AIPRIM (-)2333,DG Granule (+)2201p,3.704279354,10.616121297000001,813.1384871,27.25149595999999,0.22463280810000008
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.5610864729999996,10.688083655,520.2460989000002,13.436660393000004,0.11515360225999993
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,4.028458569999999,9.753790314999998,709.1260071999999,18.039761034999998,0.16630376780000003
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,3.6776475250000003,10.487344382000005,888.6285198999998,21.985912559999992,0.16365452940000005
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,3.7778147090000003,9.738455379000001,795.0115074,20.224806120000004,0.19941495820000005
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.536429533999999,14.169042589999997,749.5206101000002,22.530207999999995,0.22106836759999993
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.3506302070000005,6.065983939000001,760.1102996000002,29.135779619999997,0.14085030279999994
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,2.9089170770000004,7.027051172000004,622.4868248000001,36.45016836,0.14257063907999998
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,3.235641505000001,6.758600698999999,613.8495882,36.61257534999999,0.14178484454000004
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.12241847,7.3789246859999995,488.05505329999994,16.886840124999996,0.13409979461999996
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,3.614130361999999,6.532012784999997,766.6568094,23.039626829999996,0.21854959280000003
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,3.590788948000002,6.202087736000003,940.8627520999997,20.614990440000007,0.18233582599999995
