,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.8172564999999998,5.3947873,693.59753,17.807598000000002,0.17510459
1,DG Mossy (+)0103,DG Granule (+)2201p,1.6206353999999998,6.4952097,531.4648,23.845577,0.15661283
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.7777763999999998,6.1266828,529.8093,23.669167,0.16518725
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,2.0730307,6.869063000000001,400.21603,9.736813,0.15397005
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,2.4014611,4.5451293,706.14185,15.499327,0.23657779999999998
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,2.103887,4.359651,888.7651,13.472110999999998,0.21011926
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,2.1019938,4.641406,847.4228,17.26274,0.18952338
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,1.8356386000000002,3.9340870000000003,1003.191,14.434637,0.19994088
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,2.0175056000000002,5.494296599999999,578.81104,17.702726000000002,0.19470139
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.1755798,7.524230499999999,308.37582000000003,17.214814999999998,0.09960689
10,DG Basket (-)2232,DG Granule (+)2201p,1.8766108,7.4241649999999995,710.9975599999999,11.386733999999999,0.23748738
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.9523971999999998,7.657824000000001,818.67365,15.130609,0.24080235
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.8390317999999999,7.2656149999999995,591.0198,13.220559,0.106027864
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.9491503000000001,7.758137,514.58154,18.98399,0.11084499
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.9391643,7.823278999999999,486.8332,18.31735,0.15092927
15,DG HICAP (-)2322,DG Granule (+)2201p,1.8063088999999999,7.426493600000001,785.5953,20.105461,0.09704360000000001
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.8108953,6.679832000000001,832.9476,17.297598,0.22474596
17,DG MOPP (-)3000,DG Granule (+)2201p,1.6507355,9.251739500000001,498.24365,14.232479000000001,0.11414300000000001
18,DG HIPP (-)1002,DG Granule (+)2201p,2.1114233,7.41783,778.44696,16.63007,0.14967445
19,DG HIPROM (-)1333p,DG Granule (+)2201p,2.4500737,6.900266,797.8013,16.815983,0.15108037
20,DG AIPRIM (-)2333,DG Granule (+)2201p,2.0517087,7.6129274,605.19,15.962411999999999,0.15993811
21,DG MOCAP (-)0331,DG Granule (+)2201p,1.8449119999999999,8.791128,301.1286,7.032501700000001,0.050091185
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,2.2854955,7.5799384000000005,546.6026,10.245478,0.11562331
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,1.972055,7.5051303,757.3695,15.056301999999999,0.123316325
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,1.8859384999999997,7.189584,675.5169,13.416877,0.15758722
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,1.7614564,9.604927,535.7756,14.354856,0.14609027
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,1.8103080000000003,4.805206299999999,604.9716,21.29533,0.1254578
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.6031026000000002,5.9226775,496.9254,29.573321999999997,0.12583928
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.6965818,5.720493,505.33038,29.755018,0.1275988
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,1.8192898999999998,6.4584,345.48026,13.093824,0.12960726
