,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.18886691937675593,0.10559385737157848,0.08954136545920577,0.1638099536009564,0.0934949138859456
1,DG Mossy (+)0103,DG Granule (+)2201p,0.18769911109850665,0.09688714908685357,0.11492860126402654,0.11726460986728321,0.09808590086428415
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.17726378060317335,0.09492494692115162,0.11428367652080554,0.1168681111760314,0.09969408911995577
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.1602280685953738,0.11691052963799978,0.1628611410294429,0.18305770639947072,0.11203854546321851
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.19613916407477633,0.11622087432785681,0.08986245390163715,0.1612460672972759,0.08283380347497661
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.18560557396112984,0.12556536258987477,0.06928626501658634,0.15719104483393223,0.0873454729289902
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.19853687905293083,0.11528223918150404,0.07941992785814686,0.15489647670928933,0.09666819827382722
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.19133560584788126,0.1326884293394967,0.0640209260966664,0.1369337072575446,0.08823626097116587
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.18045385768649305,0.09320338212782933,0.10917185771317195,0.1393509639633936,0.09461817293013804
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.13543409045138136,0.10916963105089413,0.18207232167728216,0.14092076888224866,0.14427138088052247
10,DG Basket (-)2232,DG Granule (+)2201p,0.15699271036981158,0.1288600340868647,0.09824453638169957,0.17768061783446096,0.08589354421439908
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.20334730579363045,0.16316476526599175,0.07880617022099086,0.15821198740723943,0.0771850620601559
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.1597623477719877,0.1240214011188209,0.11552245128491789,0.16116844327073365,0.13466301812643014
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.1816812259977339,0.13067704081235662,0.12963779125643277,0.13414685867405834,0.12983306358320512
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.17651014709879606,0.1327186142053966,0.1224855237623435,0.13777403520081033,0.10298131214117927
15,DG HICAP (-)2322,DG Granule (+)2201p,0.1932577954086554,0.12746279844382735,0.08126431673914311,0.15158080709486677,0.13428853278301503
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.21409629684778422,0.1619309559999106,0.08007911293587346,0.17304074891931406,0.0787601979519345
17,DG MOPP (-)3000,DG Granule (+)2201p,0.1750457608011912,0.15110494135149305,0.14767142493502497,0.19353288954255604,0.14585507881320406
18,DG HIPP (-)1002,DG Granule (+)2201p,0.1969859265897833,0.13846910036713467,0.08960703652695513,0.17370530846194926,0.10916978484191553
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.17070790026536042,0.13685483682652982,0.08310959225267348,0.1704027023347214,0.11220367300331574
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.16492380102538381,0.13260595169452422,0.11189441407200683,0.1641675840561051,0.1029110754746453
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.140594121781181,0.1428381720580036,0.2440150010333456,0.23412239792059605,0.2372282500460676
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.14494516415184922,0.1279412057527024,0.13230383126948558,0.17612900847082646,0.1406343334496285
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.1735596751538398,0.14919881747363856,0.08793576167351747,0.12407857332498527,0.12052763777311333
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.16280974078559016,0.13097845244022122,0.0960007248590888,0.1406083500418837,0.10084626626956311
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.17783188665506813,0.16235191560200654,0.12669582827569756,0.1791299108139779,0.12306214733204413
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.1849525449317534,0.11200293861937362,0.0923799659264997,0.13689801786128136,0.0994757533470601
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.20373856645960356,0.10788601847186836,0.10701444348848892,0.102715814733379,0.09860566821245452
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.18944606776497086,0.10863512344858776,0.10415891169854438,0.09906218204016419,0.09760619669506103
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.16312871476196159,0.09309421239746596,0.14339923614192637,0.1397020047000652,0.10519925436191986
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.20559875150067283,0.11606772261730848,0.09786007222528198,0.1320985869508962,0.08421654644976491
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.2046036447736814,0.13136615701799303,0.07039468915651523,0.14305249572478212,0.09202111350733565
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.19655951792149515,0.12055018520582213,0.08485192299431042,0.13167959061278423,0.1001488785481513
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.2004332610528051,0.12290847401403925,0.06368595491399612,0.12459725713129792,0.0890228292829045
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.19680155379713163,0.1018400412810875,0.11335515059292678,0.1184336556970315,0.09336977311357773
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.1564999069953412,0.10482056042530877,0.10240709554796874,0.14350718914778274,0.13467410757961623
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.1928052268849458,0.10299606986835562,0.11791259890582073,0.10881095044741457,0.12893313193575742
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.16959336393311533,0.09841702832684499,0.11439248365404912,0.10816835632205271,0.09927977165488466
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.21748725681623632,0.12616301858881077,0.08342058588849482,0.16140385616183298,0.07653953275758807
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.1804053945818134,0.11581258289626972,0.12239459559806373,0.14388699268855534,0.12418580655712515
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,0.20153597840063636,0.10949687469224635,0.0852941363966776,0.1228678894856774,0.13876226605009456
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,0.1731964967718476,0.09986402611739315,0.0987575788643956,0.14682972018833043,0.12270022292595856
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,0.15484825930170185,0.10921276270791293,0.09000568347674952,0.15261941032173018,0.12098610716099088
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,0.16366824640631814,0.0936505991113427,0.11431704984300937,0.13965185678235667,0.104740410422482
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,0.1481073854276583,0.11625051450709734,0.1687532258130145,0.17763893507145836,0.1757701945955986
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,0.13795850830146877,0.0967892225155343,0.10778789268173061,0.1425503934020982,0.1301456377371402
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,0.1695456303044311,0.12267228942531919,0.08510580451272844,0.11675044512223204,0.12660407324021314
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,0.16409235643487977,0.10260177405377818,0.09364417509470409,0.13786457466010577,0.09564939021585205
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,0.17447407924719943,0.1433979771454422,0.10883342830083771,0.15041628313369265,0.11259701742132268
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,0.1943130832835477,0.1644828614405552,0.0653020664501518,0.13206330917022674,0.12641985656855065
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,0.21623320842248744,0.15010779129581892,0.08923899728936799,0.08907439781878944,0.08842360437152352
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,0.19733857879969544,0.13960741106952904,0.07353288787407135,0.12007455685923223,0.100749804829233
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,0.2110023688450535,0.1343741300405863,0.07711838858481498,0.1006770239276824,0.10328672658991218
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,0.19000293666340504,0.10030510100484628,0.09717030256895336,0.1299777127869913,0.09630093129533104
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,0.19920612508992516,0.13948894118990052,0.07115936349161468,0.1286461538285777,0.10665702311048286
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,0.22720781215900324,0.13458907429918815,0.08043365934968483,0.10289119482470101,0.10370575483484831
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,0.2208294533304054,0.13960088461068348,0.07236055707823755,0.11662930170047439,0.08294146540485829
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,0.23231369248375527,0.1670712113701131,0.05859517500678384,0.12767892219296778,0.09191624447317874
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,0.2142641412364794,0.1646031465128843,0.06618857955272119,0.11214073405889217,0.10097841093915108
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,0.23180422620974592,0.1613198878166908,0.05450781284247779,0.1191783400455193,0.09061581976466693
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,0.20259150576630366,0.12696936165248474,0.08087398010973808,0.10838758547996045,0.09081630437408003
