,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.1765153439076019,0.14349335360713156,0.066496324036846,0.1630527708509875,0.08705229381030088
1,DG Mossy (+)0103,DG Granule (+)2201p,0.1957178492623904,0.12430496501412094,0.08430086104769051,0.14477794059324817,0.09614959982849348
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.18256533808491757,0.12461963767190959,0.0865158637531252,0.1417627434397728,0.097895170050188
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.15722489465384676,0.13913991386170146,0.09922833996974892,0.17295911411806067,0.09506594307498697
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.1748984444237289,0.15751275740786747,0.0691106734553474,0.1485785957633186,0.07811659146838765
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.19479244557510267,0.17317180836794044,0.056747957922894755,0.1566809218713026,0.08150307995120253
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.18130198041036674,0.1600491209907305,0.057606785006600485,0.13845328185221986,0.08614121090793038
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.19469885940193848,0.17807463176399124,0.05316420955477536,0.1489029051199537,0.07931304741902023
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.1640358064520038,0.14350379361052015,0.07765242555570519,0.15268067042424385,0.08773058492507653
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.14457584019562236,0.11860815110316222,0.11942369368141915,0.13282293739638643,0.10394106812424352
10,DG Basket (-)2232,DG Granule (+)2201p,0.18757799011934317,0.1480633767349499,0.07585853808228847,0.16018901100463445,0.07984990435032956
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.20537567125673728,0.1595252246605643,0.06349299664004822,0.13843522504149833,0.0693209207661927
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.16517579538168417,0.14606153787162793,0.07782699104680103,0.1272278368334451,0.11296536194530232
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.16637620009828197,0.14625106510511618,0.08353275867003,0.1357930902772604,0.10930611558800517
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.16944105110360122,0.1492281547419712,0.08690221620666465,0.12930762289065198,0.09032054407047482
15,DG HICAP (-)2322,DG Granule (+)2201p,0.17143911299278633,0.1440765969432319,0.06057984608605188,0.12181511061791846,0.11796048983837087
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.19620983273391693,0.1640412180352749,0.06725862122448141,0.14342350599727724,0.0765572041332243
17,DG MOPP (-)3000,DG Granule (+)2201p,0.17633829938006665,0.15717999518252873,0.09205441504804818,0.13327297785781653,0.10560718105999023
18,DG HIPP (-)1002,DG Granule (+)2201p,0.17359531883888313,0.15469115679804973,0.06530263829104835,0.13727398790467024,0.09717988476433018
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.16244949446172793,0.15314265525985715,0.06510285943864068,0.1360943180591285,0.09631962255912438
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.15663780319972048,0.14577817243118732,0.08182720881265212,0.1403303053220451,0.0981335156208593
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.16359857257979346,0.14282626364564885,0.1361852546840896,0.1941982155669498,0.15892284355288047
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.16461376219285337,0.14147628464766251,0.08419136249782032,0.1468803796092891,0.10924428418799796
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.1813348795685028,0.16335140345166485,0.06348863645345419,0.1252757598110053,0.10749157006676577
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.17470455420432646,0.14973806078244134,0.0727571424176892,0.13554708761533027,0.09059664916482835
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.18436567402483883,0.16608903918415202,0.08489788369982096,0.13160375695632742,0.09632531260047414
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.171076518202567,0.13311998841103861,0.07301218417671686,0.15635000184442469,0.09228233177475732
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.1838270534848005,0.12138194809007816,0.08270041461252285,0.12565628797329717,0.09415048536431983
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.1732049007432724,0.11636111252283243,0.08383386865639007,0.12378474265328618,0.09426564524563316
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.14506703550138253,0.10923155590109287,0.09718973310540507,0.15066562153266166,0.09134647368780395
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.16905588574310032,0.14680230351715962,0.07850807418344706,0.1401839723487268,0.07901809899447636
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.1794716547275694,0.17480586576014698,0.058716954132067845,0.13878073739763455,0.08285498900122185
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.17926638875214357,0.15154197181384257,0.06371928677335574,0.13213545482965483,0.08783279277103687
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.1762933499230868,0.17964691187982382,0.05490947157460117,0.12899436112829374,0.08044314096641679
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.16238331859382732,0.12784860234434894,0.08405577774426601,0.1509353277346571,0.08857938581257323
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.14404323683657255,0.10712310797602878,0.07690112815558163,0.10636422987393195,0.12212101047318501
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.15135265248574084,0.10703931151561139,0.08403335545126814,0.12872646630870768,0.11576554282157756
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.15386612524876347,0.10297496557824953,0.08884847423078822,0.12395931545710355,0.09304959893995608
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.173706228336604,0.13630592564637078,0.06792975186954886,0.12818638842228994,0.07440805208682
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.15013191555552155,0.11068326775461765,0.08719312659685458,0.124864043299894,0.10788701340941823
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,0.1589393808141009,0.11525432329046416,0.06386805428646594,0.1283776958594396,0.13442563569511587
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,0.15535087309256973,0.1152772778219428,0.07166512111235669,0.11879635547195046,0.10872970491138079
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,0.1400170397973206,0.12723472174568745,0.07006648271446957,0.12149467834254354,0.11077199189328839
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,0.13553715758419296,0.10630128109616993,0.08589520662294155,0.12367007348351369,0.10215905923701832
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,0.14000291981788357,0.11678739858692531,0.11416256445844782,0.12941238192707963,0.15746295777893973
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,0.13619802480199758,0.11250735226210885,0.0843780406496957,0.11593162829180936,0.11651740065497959
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,0.16291700158613742,0.1394223479576547,0.06961719733208527,0.1045700366206567,0.1263741936961737
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,0.14390151197745357,0.1261777933207869,0.07738535796067295,0.11300858974347217,0.09336149380086181
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,0.14985207072221005,0.1407899863918398,0.08342479017534929,0.10908838133799921,0.09746444965555183
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,0.19132283970027994,0.2125909996503412,0.05188314687300848,0.11815519385130228,0.10877692970162145
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,0.1750280037425101,0.18730875134279992,0.07385486480920092,0.10825859284611339,0.08821640154912257
