,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.8264424,5.837354,540.3724,15.242594,0.11879155
1,DG Mossy (+)0103,DG Granule (+)2201p,1.734961,7.019577000000001,382.41745,21.877557999999997,0.11345259
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.9298723000000002,6.5466094,353.36963,22.131339999999998,0.11008431
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,1.9682849999999998,7.4526305,211.36707,9.0187435,0.069196984
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,1.7738591000000001,6.679663000000001,564.721,14.82032,0.15903091
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,1.9522188999999999,6.457764599999999,682.77527,13.057677,0.13339472
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,1.9374924999999998,5.588922,682.8509,15.981244,0.12858589
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.12358,6.0016989999999995,801.1619,13.35343,0.13670182
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,1.7519175,6.3590374,410.5911,17.246664000000003,0.11298341
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.011502,7.2049537,124.27396999999999,14.126627,0.04354216
10,DG Basket (-)2232,DG Granule (+)2201p,2.2215008999999997,6.9232783,588.9036,10.864623,0.1687099
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.9903133000000002,8.179881,600.8889,12.022530999999999,0.15341999
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.7079551,8.382527,373.81445,11.548592,0.055394247
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.5807524,8.792351,386.64404,17.663538,0.06541239
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.7898661,8.490573,365.1618,17.097162,0.09588392
