,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,5.546243,10.503798,1010.4721,37.071865,0.24722254
1,DG Mossy (+)0103,DG Granule (+)2201p,4.457197,10.884756,808.4116,40.825140000000005,0.23565616
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,4.9187775,10.699225,816.79987,42.038773,0.23519392
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,4.7362585,12.25981,695.1354,20.304748999999997,0.24340339
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,5.503337,10.65442,1026.5439999999999,30.860012,0.33544445
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,5.6261225,11.440006,1183.2045,27.270124,0.28861135
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,6.124168,10.63999,1178.0537,33.639472999999995,0.28743714
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,5.632009500000001,11.733277000000001,1270.7174,28.587290000000003,0.27793348
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,5.194188,10.083387,887.9101,32.650852,0.2713348
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,5.5424394999999995,11.446905000000001,569.3791,29.090994,0.17296775
10,DG Basket (-)2232,DG Granule (+)2201p,5.7866077,14.030934,1193.1476,30.273229999999998,0.36022246
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,5.4232309999999995,16.617874,1100.8201,29.901918,0.31781858
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,4.986707,13.493566,868.39685,25.979595,0.1960323
13,DG MOLAX (-)3302,DG Granule (+)2201p,4.834101,15.504698999999999,829.5732,32.016453000000006,0.18666436
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,4.6905775,15.919989999999999,810.5999,29.830246000000002,0.24240765
15,DG HICAP (-)2322,DG Granule (+)2201p,5.623933,14.843007,1248.4677,39.077984,0.22684915
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,5.7036834,19.627026,1244.8037,33.201384999999995,0.3347644
17,DG MOPP (-)3000,DG Granule (+)2201p,4.7763023,20.190527,813.597,24.953587,0.2008979
18,DG HIPP (-)1002,DG Granule (+)2201p,5.460421599999999,15.395619,1265.3507,38.289097,0.29925418
19,DG HIPROM (-)1333p,DG Granule (+)2201p,5.875181700000001,15.368177,1287.2384,39.13974,0.29118330000000003
20,DG AIPRIM (-)2333,DG Granule (+)2201p,5.289562999999999,14.432004999999998,1032.0012,35.987343,0.29773083
21,DG MOCAP (-)0331,DG Granule (+)2201p,5.187476,15.236057999999998,681.06085,19.971478,0.14747438
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,6.0789905,13.740292000000002,894.4399,23.642519,0.20381594
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.870036,15.156963000000001,1085.7639,28.501146000000002,0.19872682
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,5.0564337,13.884901000000001,976.09155,26.235178,0.23326056
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,4.8931556,20.787445,921.82056,29.615921000000004,0.27840328
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,4.4267072999999995,8.906477,905.74994,38.481262,0.1699362
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,4.1603,9.490704,765.5784,44.269226,0.16906372
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,4.531572,8.959128999999999,751.88666,42.872913,0.16745321
