,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.4338981096663252,0.8384170997701372,54.25407172398417,3.8978077016766854,0.01517459418272856
1,DG Mossy (+)0103,DG Granule (+)2201p,0.3854783275204379,0.9266185154092241,53.415937129944645,5.06922023323634,0.016230612348533586
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.38416208360447995,0.8884758477063932,53.52998585949423,5.023102951554176,0.017112627109678716
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.34278475157633004,1.1127420886564585,57.149590080485254,3.185788354247549,0.017506990410818792
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.4691213975217476,1.0480849861585697,56.7283613810885,3.816501012760242,0.01850503281117438
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.44868435429894094,0.8944702408704949,60.190657229439786,2.6073801060993125,0.01727534171924314
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.4925039873253678,0.8860126849197053,59.00298438890799,4.072063376774704,0.017311776011971824
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.4648814949676799,0.9520461035891582,60.27139431705485,2.5834605457072954,0.015854486726819703
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.4021088605907038,0.8387811371082072,54.24043977079355,4.529900933927122,0.017575724084151822
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.29430339870457245,1.0779658036089481,53.006565729323285,3.7226695722083107,0.016388528357965323
10,DG Basket (-)2232,DG Granule (+)2201p,0.4491510847424891,1.2430231847633144,77.36851218095502,2.836645473042027,0.021013909152872264
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.4265039286684972,1.8268053414481062,63.952683339918615,2.8689165776651957,0.017923376774386452
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.35764662942897807,1.3974043331361867,69.65752587199619,2.709534464157284,0.015487073480029576
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.3702368136630521,1.747157324786231,62.265997495875055,4.1765419466151394,0.014953241500214699
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.374954920038527,1.751786634551248,58.63242336373191,3.871552605149643,0.0170123753955361
15,DG HICAP (-)2322,DG Granule (+)2201p,0.4938434075681606,1.4888925269376379,64.63591127753226,4.550418587283032,0.01494487231659105
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.5226411349081842,2.2303836751108,69.14196601854519,3.330573877271452,0.019344548822042434
17,DG MOPP (-)3000,DG Granule (+)2201p,0.3570278718671145,2.4884744771111205,74.7129919519519,3.162966279549195,0.01741427562347994
18,DG HIPP (-)1002,DG Granule (+)2201p,0.5307072135699366,1.5913400008877436,71.95771325206071,4.371134098913917,0.018928434681697238
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.5376659799333225,1.4824561638783527,74.13043914610385,4.0017114618139304,0.0187559731804245
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.4357918965926841,1.5782787996810321,68.56325090184602,3.9389542962827733,0.018374231124955627
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.34661710221622344,1.6916444219650355,66.76545870584633,1.9741152256068204,0.012230040694182449
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.34621605175982856,1.216559265062185,77.39267790595603,2.529171578080431,0.017627814882881808
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.3811454283331718,1.455657917689581,67.89373158829773,2.3474616676845828,0.015152961014544705
