,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.8668924999999998,5.176875,699.1864,16.216309,0.16478779999999998
1,DG Mossy (+)0103,DG Granule (+)2201p,1.5696621000000002,6.495413,570.7148,21.283463,0.14944772
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.7976516,6.2127,562.2341299999999,21.023163,0.15804383
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,2.0843409999999998,6.990809,412.699,9.772599000000001,0.13895063
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,2.3536818,4.54019,719.597,14.490120999999998,0.22997172
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,2.0731613999999996,4.4649177,904.6406,13.344064999999999,0.2007625
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,2.2414042999999997,4.360836,858.6124,17.630492999999998,0.18161225
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,1.8740202000000001,4.1456995,1011.5184,14.8394785,0.19239321
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,2.0406277,5.301667,609.4591,16.415526999999997,0.18473466
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.1575656000000003,7.7297720000000005,315.62462999999997,17.111705999999998,0.09295234
10,DG Basket (-)2232,DG Granule (+)2201p,1.994657,7.570303,731.433,11.761444000000001,0.22865643
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.9861436999999997,7.72617,836.4557,15.591157,0.23192568
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.8976003000000001,8.047242,595.4434,12.962474,0.09842512
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.7971468000000002,8.289155000000001,529.1032,19.078222,0.10531902
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,2.0042400000000002,8.173622,504.46808,17.185278,0.14481007
15,DG HICAP (-)2322,DG Granule (+)2201p,1.7985908,7.641858999999999,806.6325,19.658594,0.09277689
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.8487083,6.796525,846.81555,16.94352,0.21809414
17,DG MOPP (-)3000,DG Granule (+)2201p,1.6935859,9.725838000000001,504.73485999999997,13.053306,0.10681925
18,DG HIPP (-)1002,DG Granule (+)2201p,2.114344,7.4509892,797.11505,16.6527,0.14427334
19,DG HIPROM (-)1333p,DG Granule (+)2201p,2.5386589,7.3960924,816.5541,16.197495,0.14482382
