,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.924607,10.291107,895.6764,34.8654,0.19128884
1,DG Mossy (+)0103,DG Granule (+)2201p,3.6242742999999993,11.910915,700.37213,47.8326,0.19568612
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.9572637000000004,11.066158999999999,690.3967,48.49512,0.19710256
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.3933525,12.810297,499.6855,24.907843,0.16743374
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,4.0232167,11.922975,891.2508,34.383829999999996,0.27042913
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,4.317053,10.569466,1058.8102,24.989449,0.22452281
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,4.557143,11.291358,1050.5408,35.94081,0.22372617
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,4.64754,11.37796,1143.7045,26.822723,0.21654974
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.6812377,10.602935,710.4409,40.773495000000004,0.21021679
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.4040489999999997,13.479666,440.85175,30.200322999999997,0.13351831
10,DG Basket (-)2232,DG Granule (+)2201p,4.240096599999999,13.989870999999999,981.42755,26.127008,0.29577956
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.9103489999999996,17.945704,911.538,28.782473,0.24847274
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.764072,16.006102,733.697,24.590286,0.1446696
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.4086306000000004,19.011044000000002,719.5146,36.547509999999996,0.14988472
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.4977186000000002,18.48941,684.9311,33.45595,0.19499153
15,DG HICAP (-)2322,DG Granule (+)2201p,4.33459,15.330255,1107.8593,41.112595,0.18183
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,4.2108436,20.516893,1128.8473,30.421509000000004,0.28519472
17,DG MOPP (-)3000,DG Granule (+)2201p,3.4664437999999995,24.736763,656.6415,23.30394,0.14958093
18,DG HIPP (-)1002,DG Granule (+)2201p,4.3471203,17.151526999999998,1130.1105,37.872894,0.25192696
19,DG HIPROM (-)1333p,DG Granule (+)2201p,4.469302,16.714987,1171.2073,38.434902,0.24604265
20,DG AIPRIM (-)2333,DG Granule (+)2201p,4.0778728,16.49466,899.19824,35.673054,0.24677777
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.59792,17.853373,459.66405999999995,14.586192,0.10619886
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,4.01052,14.241391,718.8327,18.759354000000002,0.15291563
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.0219026,14.990104999999998,964.8731,23.756035,0.15756802
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,4.030652,13.867026999999998,877.42065,23.110485,0.19137906
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.7234747,25.612932,765.0264,26.401272,0.22107263
