,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.5889228109058694,1.1354459301432245,58.37657262114576,4.632718072647631,0.01784324816493742
1,DG Mossy (+)0103,DG Granule (+)2201p,0.5367414497387751,1.102666104070824,55.6753168826221,5.266181317963876,0.018437406462928366
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.5392475688621535,1.0976788193568856,56.944445079764186,5.101731330171334,0.01893406933586533
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.47970637979184977,1.3590740928331557,54.06328051141631,2.9115491144948265,0.01808451812573262
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.6527405777805072,1.3762151020913063,57.784871680468775,3.3398795464776914,0.019926679245643245
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.7074879925688443,1.4573814216977405,61.249681656046455,2.9401002695767815,0.019629181549684967
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.6668758797402147,1.2509900950057362,62.123369622679085,3.3649289447766186,0.019144999909249987
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.6891613654762817,1.487340565037392,62.26613687622875,2.825473587106299,0.018052370474911716
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.5928520697317124,1.1389429392113244,56.877663502450964,4.392041649421244,0.018156037288960907
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.44687766442089455,1.157039309782532,55.37008595377393,3.361019904629826,0.016312812645270458
10,DG Basket (-)2232,DG Granule (+)2201p,0.6238660198994369,1.5789662869079277,66.54572387876902,2.5060822718795297,0.019577144101777376
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.6779563548709785,1.9862300986984156,64.69596052848868,2.698360685370141,0.017061689382130547
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.5267000743739638,1.5088203202694515,62.904082962405596,2.4703462563892464,0.015986254098979087
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.4698564756531987,1.5677249660511234,58.33486775879779,3.9367262396322253,0.014590328263434944
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.4918502707601006,1.6232093175846047,54.33579079202139,3.4817924404943805,0.016518798281471375
15,DG HICAP (-)2322,DG Granule (+)2201p,0.5086779503298521,1.4795839098801455,54.52703662954756,3.0226972201056403,0.014130699745761045
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.6728870648771356,1.9320470373301972,66.3209797356539,2.926104037448094,0.01842631828187809
17,DG MOPP (-)3000,DG Granule (+)2201p,0.5051493640134684,1.915989086829695,64.4267975141348,2.893338178354377,0.01674932038439332
18,DG HIPP (-)1002,DG Granule (+)2201p,0.552245275067728,1.6269381208239106,57.62345168163021,2.6200287694297257,0.016066992184656608
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.5663247516127625,1.5803400489242236,61.843942948052664,2.614635684914448,0.01585335248084914
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.5459624545745589,1.544625293670468,59.05111229164141,2.6150495089848875,0.017332652358553913
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.49278431013049456,1.7184703766092626,75.29744379344545,2.7314789425378363,0.017537278031862585
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.5827046013691031,1.480456620455949,68.68255788355842,2.444655254655471,0.018046076556276946
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.5684016978414382,1.8680146305940655,62.28357277137774,2.645712008255066,0.016445586598903186
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.5563710601910018,1.5518576999432911,62.5144058730339,2.4765458610333826,0.017083760077477295
