,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,5.607091400000001,10.253516000000001,1008.3463,42.827244,0.25714970000000004
1,DG Mossy (+)0103,DG Granule (+)2201p,4.612166,11.010549000000001,783.53,46.918793,0.24342060000000001
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,5.108382700000001,10.863534,792.3398,48.002655,0.2497424
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,4.7274423,11.840639999999999,708.72705,21.973955,0.25496343
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,5.8322,10.456337,1012.3052,31.453746999999996,0.34292844
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,5.4814262000000005,10.855293,1187.7286,27.316747999999997,0.29848537
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,6.222108,10.342865,1181.7817,36.067112,0.29437652
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,5.8680763,11.407489,1271.5610000000001,28.116575,0.28492829999999997
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,5.2697597,10.396861999999999,901.69824,35.95795,0.27798492
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,5.053659400000001,11.071528,564.3977,31.570457,0.18141946
10,DG Basket (-)2232,DG Granule (+)2201p,6.233607,13.154798000000001,1181.6838,31.03963,0.3690288
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,5.479348,16.229855999999998,1088.5986,30.764093,0.32765502
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,5.178553599999999,13.083986,869.7861300000001,26.987413,0.20572056
13,DG MOLAX (-)3302,DG Granule (+)2201p,4.9712543,15.048809,828.5066,35.278079999999996,0.19524804
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,4.761682,15.636368,793.7316,32.545185,0.2521305
15,DG HICAP (-)2322,DG Granule (+)2201p,5.6723676,15.012654999999999,1242.2828,42.93877,0.23451322
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,5.708711,19.25712,1224.7401,34.303276000000004,0.34174538
17,DG MOPP (-)3000,DG Granule (+)2201p,4.9197016,19.228023999999998,806.4594,26.426308000000002,0.20935202
18,DG HIPP (-)1002,DG Granule (+)2201p,5.5169854,15.037456,1258.0817,40.51365,0.30746707
19,DG HIPROM (-)1333p,DG Granule (+)2201p,5.8522625,15.008389999999999,1285.8871,41.992065000000004,0.3014216
20,DG AIPRIM (-)2333,DG Granule (+)2201p,5.276537,14.134641,1024.2048,38.63155,0.30587015
21,DG MOCAP (-)0331,DG Granule (+)2201p,4.7468605,14.634723000000001,686.01984,20.598532000000002,0.15957353
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,6.0832705,12.968060000000001,887.1968,24.311239999999998,0.21331242
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.959598000000001,14.451629,1082.3801,28.636523999999998,0.20504767
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,5.133139,13.23201,973.0989999999999,26.899124,0.24244526
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,4.9319453,20.183120000000002,911.29297,31.252607,0.28638974
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,4.446733,8.332025,884.6814,43.638245,0.17708145
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,4.252285,8.893602,746.07324,49.308994,0.17334327
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,4.655024500000001,8.5381155,735.1358,47.422626,0.17273603
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,4.1281567,9.173057,615.3711,25.813044,0.16735464
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,4.9544806,9.056869500000001,903.7712,30.097485,0.26500830000000003
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,4.989603,8.945422,1089.3872,26.481610999999997,0.21772817
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,5.2238364,8.457203999999999,1052.4601,34.003128000000004,0.20939290000000002
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,5.2282367,8.923439,1160.9071,26.80152,0.21021420000000002
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,4.5501237,8.112222000000001,784.82886,39.201817,0.2064436
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,4.139849,9.650125,758.6850599999999,26.580177000000003,0.119988866
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,3.809679,10.543861999999999,712.60565,36.764038,0.114276744
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,3.9428777999999998,10.423349,676.82227,32.277145000000004,0.16296402
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,4.977535700000001,12.014209,1080.0593,31.414984000000004,0.24873289999999998
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,4.061796,11.3956785,698.75354,27.500286,0.13338135
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,4.399374,10.722816,1021.7007,39.5388,0.13488871
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,4.828530000000001,10.643037,1032.7544,31.879820000000002,0.18406263
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,5.318776000000001,10.700178999999999,1069.9462,33.996753999999996,0.18565688
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,4.4434347,10.029371000000001,859.16125,31.80075,0.19625528
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,4.231272,11.001828999999999,596.8095,21.851999999999997,0.08732788
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,5.94784,9.84493,767.6755,24.563879999999997,0.13316025
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,4.515421,10.773184,974.24225,28.188259999999996,0.12528476
