,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.5709976748028036,1.1496147096673799,56.42251932133781,3.713943899378375,0.018628088528823673
1,DG Mossy (+)0103,DG Granule (+)2201p,0.5618150068325609,1.1135693947703724,57.714045671887966,4.550661861846237,0.019460698926076644
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.5766331044837352,1.089234745696087,58.98377816934436,4.441558886922644,0.020113502615733143
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.4921175964488162,1.3237191673565416,57.701517774915345,2.507909487764051,0.01963209678702494
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.6722897833507689,1.3424957753223852,60.861138984509914,3.1842982642569884,0.02261521678564826
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.7239473708441069,1.5102339323735239,60.654712824692055,3.1822321863755074,0.02111925525930426
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.6601773067108921,1.3192577122953137,60.08673885137961,3.3853448395377956,0.020510124294967805
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.7099844742968261,1.5769703184599129,61.30359620764779,3.1827400907748054,0.019357902342401537
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.5789618377484411,1.171627753325118,58.135790679165126,3.5014229347455297,0.020450744867448092
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.45521294129188694,1.1776864026374894,59.22177153291402,2.876123031467837,0.015984255018488793
10,DG Basket (-)2232,DG Granule (+)2201p,0.709896482138156,1.710932600321216,71.58740964099685,2.827151197372645,0.023155129259371226
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.7212712655091047,2.0235184208665165,65.89559607940842,3.0342357970608527,0.019641016590454155
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.5399188121539097,1.6121127671386117,60.87695779366044,2.5771213415256824,0.017216544196205427
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.5045381165209192,1.6717555571180274,58.23198743257299,3.2183723682668894,0.01605770535787068
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.5360852178563441,1.7188960797893478,57.762439685633105,2.924612319268679,0.017814817119697773
15,DG HICAP (-)2322,DG Granule (+)2201p,0.5516965952188252,1.6094281141358622,59.13895716145491,3.1137170045594162,0.016780774684397145
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.6917391729181436,2.058035971770723,69.7679421851488,3.290518468376606,0.021038365694302535
17,DG MOPP (-)3000,DG Granule (+)2201p,0.5433790878518052,1.9912528135629224,64.62734797824373,2.5875881812755464,0.01699356823938059
18,DG HIPP (-)1002,DG Granule (+)2201p,0.588263880603452,1.7622027116152268,64.08027342373674,3.2040850363247895,0.019224228198610555
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.6252551525510075,1.6970870932787228,66.38448185612017,3.29689943221668,0.019034202266667057
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.55759810046732,1.6124947270477192,64.50097946195328,2.9157921705212084,0.02059954572640499
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.5007701584533286,1.762396242335808,81.27110508263708,2.8795657480580634,0.018651196384764885
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.585705615339503,1.5920872180869994,66.29316061825931,2.6619160560006825,0.018384807179224125
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.5946634949783591,1.9949390433239538,61.86037786907397,2.857954304523357,0.017897705961419128
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.6120944501322503,1.6654137693732503,63.093698248751096,2.7297038408054233,0.01864545688779665
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.6169641605320653,2.3859070843316865,64.94336102839986,2.6376593101253127,0.019954363903693664
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.5126689329113824,0.9052788508958761,56.69821534891134,4.334033739393103,0.015198731653453021
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.49695466737005295,0.9404482431652018,53.93039845325256,4.706499965025239,0.015228816188802096
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.5094559261459162,0.8729671738996232,54.40848603013116,4.565408671126934,0.01520451595625696
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.42230190439454296,0.8832104551676567,51.619283145471314,2.655841594463819,0.014927838211470689
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.6044426777396148,1.0639331313830271,62.473836561517544,3.364487703799091,0.020449622026276804
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.6149734180368422,1.2140322713821996,59.72176254636849,3.073281673231332,0.018138946030047134
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.5917044821195714,1.0258345374882216,61.980180937707544,3.597287829631955,0.017224865502583727
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.5906619511720008,1.2637787341469378,60.389379149901345,2.9286821717038958,0.016049393362688718
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.5307836233341808,0.9238277947248262,56.34373824921332,4.31002701879505,0.017819047213377133
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.43473282372847466,0.925754864969501,53.7763864601416,2.472783461461164,0.012528261114125656
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.42542308161161285,0.956029915623878,52.26498547833507,3.7651665884226726,0.01179476594396393
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.4499348260059184,0.9656033705836574,51.93282662887966,3.3639054101998136,0.014262517774316027
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.5641411322838382,1.3113128839423398,64.27211285646732,3.3181929676071498,0.016850258086071115
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.433838633853251,1.041691768580222,54.9029787825106,2.9207256754796744,0.012977305007945916
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,0.4567817589369936,0.9929455957535229,53.89589704484023,3.538944006641024,0.011356741772333062
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,0.47810116485221693,0.994686959961695,60.95138326599835,2.8653070831056833,0.014577857702182466
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,0.4884060663491483,1.056559168899017,63.72186652022668,2.9897466135629958,0.014953846886634096
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,0.43829614186317783,0.9259809490324802,59.51724643265706,2.750626477706536,0.015811689986382788
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,0.39779403150337983,1.095834641482732,64.75003635915277,2.4520039572920282,0.012283575855577933
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,0.45987003460371717,0.9548713388960987,58.66402015707911,2.4082750775542583,0.013691619595884667
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,0.4932996443615738,1.3053278900323004,62.0579023708539,2.681864047092286,0.014199924252045984
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,0.4651578693481505,1.1158874436463124,60.66076600738229,2.5715953253293558,0.014737590299777323
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,0.46957235951072324,1.5341086820821013,56.90497219344011,2.460013893640856,0.015461070055743127
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,0.6675403973844022,1.2741533175117778,63.277141641699494,4.256696243846595,0.01656977815710337
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,0.6877384261199875,1.167810543722256,62.36315119905858,5.874015286550137,0.019918280623215674
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,0.552261139422492,1.0563350149168855,58.233585519552605,4.743073928096182,0.01712408396143747
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,0.5876847717590634,1.042781184021753,55.10073723888989,4.934208102509959,0.016536155763736928
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,0.4923036748967445,0.9278580650260094,49.38920103201368,2.833831533322609,0.015920736122498787
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,0.5761212993342544,1.0682162717780797,58.454718058037145,4.634555840141176,0.01682145905538503
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,0.5751698413874888,1.0799003924793866,54.87514084716715,5.04425351589185,0.016672997100514172
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,0.7005189095375245,1.2443762484624723,60.08777637508168,4.000671607744937,0.019992839979661264
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,0.7439729010778996,1.400046719153108,62.88973188907903,3.8133908384196658,0.018927774534115916
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,0.7043811185470259,1.2966389200941055,64.0063921307025,4.348567836737054,0.0180410408160996
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,0.7209233870369864,1.407424169887179,63.191346979154304,3.6284352469933245,0.016872606981081225
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,0.6076498036031223,1.1192451762517854,57.16676905872765,4.454963110604563,0.01804516296674768
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,0.4805256927246086,0.8863067651619473,51.77167742649263,3.5451916042814853,0.01345871719554349
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,0.51523744123615,1.027161038498158,53.85219940471608,3.3665336361583638,0.013295760136287681
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,0.4886057105598837,1.0737602012583116,54.66795972386364,4.257159300718727,0.013073266359329231
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,0.5198607437298663,1.0437771123204795,53.96829447481576,3.743257295644446,0.0150722535618354
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,0.6900919016433286,1.4143473810343197,67.52008816900353,4.137654459221948,0.017337269714068185
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,0.521675976699821,1.0488006510124592,53.936134607046604,3.528330405169427,0.013144883776704747
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,0.5199734529259653,1.1294111560218212,55.31871735695777,3.8277227979242165,0.011728570915590252
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,0.5743794213357518,1.1245004644371708,62.732281919317835,3.6825854042875372,0.015567553661274413
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,0.6074148466108028,1.221406841624233,67.71890038953497,3.8938234574824464,0.015581178172397894
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,0.5256560851001248,1.065887440704903,58.81387463286117,3.3371693667613194,0.01626289420266621
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,0.45912649617380114,1.0262957184778516,59.587925122320904,2.82978286931928,0.012591156797428504
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,0.5246337429583152,0.9991587174636823,56.93770736241874,3.1517074488660985,0.014160064423088389
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,0.6627471455367735,1.006062686913001,57.35688984337948,5.4887819062438075,0.013212476395813884
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,0.4878944068432081,0.987286084083788,55.183786656986264,2.918032654257513,0.013482240408678589
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,0.5792640522060394,1.3163893487350051,63.40616947916301,3.4811369004011503,0.01484153736731929
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,0.5854936601645597,1.1657057673677453,62.56576823593427,3.326942709589866,0.01564815064871021
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,0.5446624889202847,1.369973270233423,57.825798878615444,3.1085817951867014,0.015691077641502908
