,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.6071972999999997,11.350157000000001,685.5426,38.39436,0.16734007
1,DG Mossy (+)0103,DG Granule (+)2201p,3.2086604,12.487108000000001,556.62305,53.624446999999996,0.17523925
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.5182648000000003,12.476008,567.9133,53.995598,0.17850158
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.2018101000000003,13.5106735,442.17416,24.48669,0.13547678
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.7004542000000002,12.12609,718.77,36.230198,0.21208678
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,4.0302625,11.397132000000001,902.8552,26.491364,0.19124931
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.8629856,10.893706,855.1274,37.931329999999996,0.18425056
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,4.1653709999999995,11.014933000000001,951.3286,28.936487,0.19151202
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.6015704,11.275396,594.3155,43.154205,0.1767536
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.3177197,12.0022,322.0698,27.541985999999998,0.08644124
10,DG Basket (-)2232,DG Granule (+)2201p,3.5899317,13.347476,602.4189,19.047757999999998,0.19237316
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.467264,17.273495,762.69696,27.891465999999998,0.19141673
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.3355129999999997,15.498678,607.8212,23.44059,0.10321506
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.1255767000000003,17.178085,578.0198,36.18381,0.108430624
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.2552507,16.501888,573.8624,35.696026,0.14272225
15,DG HICAP (-)2322,DG Granule (+)2201p,3.3791351,15.327904,859.2059300000001,36.747753,0.123783745
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,3.6852431000000005,18.148638000000002,911.13464,28.489231,0.21493703
