,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.16869474424100137,0.11072258687604204,0.0761120288673993,0.16167452467563806,0.09762347057121741
1,DG Mossy (+)0103,DG Granule (+)2201p,0.17320257364673433,0.10531663288126637,0.10014695787149513,0.13523119487731375,0.10019858644730542
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.16024393477547702,0.10261280977647277,0.1019359628823694,0.13451193036260356,0.10478145406573472
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.13581434594042582,0.12502135775746634,0.1403175702588681,0.1807492537002375,0.11671444817017572
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.16538346522679495,0.12387474435715128,0.08019501980506581,0.1560294939502796,0.08591856610362353
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.15963224168890763,0.11556936036629037,0.06971412535750553,0.140710089441597,0.09066220958222786
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.17648573304954673,0.11815322980439973,0.0696280546203264,0.14928728098785068,0.10093485423344811
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.16142124514342812,0.12512182235544358,0.06364298685907425,0.13465192310527943,0.0881112889832632
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.15441018020579025,0.10394987839991043,0.09490956683515334,0.15869871802585858,0.10476731818025833
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.11074999955868194,0.12050656702140833,0.19101028775440648,0.15370342761465888,0.16393375315282266
10,DG Basket (-)2232,DG Granule (+)2201p,0.15653419038266547,0.12448015340111858,0.0937677951267065,0.17078237127070248,0.08970318773883952
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.15896509476893844,0.15948455624996177,0.08165287309134081,0.14904836392401166,0.08446268624889226
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.13922082834096008,0.13281541966610144,0.11066063874627223,0.1496433869595528,0.13460202979366573
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.158286545321284,0.14875518351706235,0.11059705905623357,0.1552117046661622,0.12719905776180948
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.14962694832235632,0.14937957882053787,0.10973333480048346,0.150274129996963,0.1045893905297218
15,DG HICAP (-)2322,DG Granule (+)2201p,0.18429094412484498,0.1278059892961395,0.07077483410285872,0.14859090522043736,0.11837401652121367
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.1945667231093376,0.16473824840204088,0.07572614212697625,0.1509147135859923,0.08424724733402655
17,DG MOPP (-)3000,DG Granule (+)2201p,0.15181164234705444,0.1718455955577452,0.14510979884791475,0.18781784648816904,0.15238057467804392
18,DG HIPP (-)1002,DG Granule (+)2201p,0.20117033164897788,0.1348775550403509,0.0788353738168736,0.1608657339467858,0.10490051380267039
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.18639736612165175,0.13024333343523656,0.07787360304602389,0.1466103239615562,0.10511401206225644
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.1669029281956486,0.13879538126449717,0.09753710540841433,0.16027292010845048,0.10460763008845467
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.12917457739442484,0.14882650685070048,0.23748214068569215,0.2534816766150354,0.23038963402068646
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.12572401729395133,0.12728221003779377,0.12712540280983728,0.17065755445910596,0.14212461730977952
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.14341876735160902,0.14001557666964076,0.08682107881982848,0.1276260694472981,0.12240482338382265
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.13674122938504296,0.12379796873100533,0.09335220000836941,0.13064521775127208,0.104941649921769
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.1578646418262606,0.17088064554191318,0.11636888598650848,0.16197008786819725,0.11902888515907267
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.15457604510096315,0.10493578515212373,0.07921136550069066,0.15283098680204354,0.10669020371059613
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.16892735477990886,0.10612554787020244,0.08995726310300411,0.1211321249013964,0.10261573811533652
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.15623333134491785,0.1048208779670701,0.0893112498417117,0.12142629800619095,0.10369758935267752
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.13468699363738804,0.10163202959153042,0.13173236233497387,0.1596768967142989,0.1252813865205204
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.16632766531584692,0.1070277335632639,0.08129310016258169,0.14316170169667922,0.08906621094119223
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.16354898985367922,0.11765231254144912,0.06886492042388623,0.12149091607606617,0.09898101106910873
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.1643157169031439,0.11084104808848733,0.07165110006045193,0.1410009618426076,0.10527333067746995
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.164204201824552,0.11645824089878896,0.06275848234256258,0.11287331878940475,0.09282100022250636
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.15169334922041888,0.09796535534266775,0.09328526299042691,0.13969986027531384,0.10701842337666538
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.13039993477306663,0.1025099152212267,0.09591955597395423,0.12401818107548143,0.12219950426084304
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.15570222626391148,0.11247166934007491,0.10070778775112355,0.13827233491558438,0.12059874390542734
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.1407247842958197,0.11010658007833118,0.10275625905386356,0.1337309349243296,0.11144801312455006
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.17962650299329638,0.13108309036340748,0.07442737987803255,0.1349027398441292,0.08647024040109072
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.14259280809644864,0.1315410487599318,0.11388984350238673,0.15950614757700632,0.1388846497073919
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,0.1677488896806918,0.11463450194877078,0.07232679042646976,0.14314855543567837,0.12275092666946798
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,0.15293539130251524,0.10395926640827693,0.08445548541142517,0.1450294346837214,0.12756600649951325
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,0.1487130705352975,0.1110058668378287,0.08068382754118636,0.13547509887451065,0.12499925052236181
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,0.13575708307672693,0.09651925653122244,0.09829911068800562,0.14213004120926517,0.11631982029471975
