,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.753454,5.852032,490.64007999999995,16.031126,0.116512164
1,DG Mossy (+)0103,DG Granule (+)2201p,1.7111468,6.975336599999999,335.12497,24.194965,0.11029364
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.8654316999999998,6.6861562999999995,311.64255,24.445963,0.10837652
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,1.9980865,7.147386999999999,162.69443,9.873472999999999,0.062077053
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,1.7149171000000003,6.6143727,513.1771,15.429265,0.15466617
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,1.9288747,6.4150205,633.1552,13.087781,0.13253817
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,1.8604575,5.5980735,637.3927,16.522442,0.12481121
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.0857012,6.0511837,760.2974,13.434389000000001,0.13555369
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,1.7746243000000002,6.3457513,371.80102999999997,18.589766,0.106814094
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.0236878000000003,6.860326299999999,104.37878,13.254543,0.036843374
10,DG Basket (-)2232,DG Granule (+)2201p,2.1409338,7.073836999999999,533.6772,10.658631,0.15873267
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.9347003,8.156182000000001,543.41907,12.470718,0.14448118
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.8842243000000003,8.240647000000001,312.32767,11.263160000000001,0.048119333
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.6346143,8.755213000000001,325.91376,17.875366,0.057879142
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.7462933999999997,8.429912,297.19437,17.804660000000002,0.08663441
15,DG HICAP (-)2322,DG Granule (+)2201p,1.8787946,8.50971,692.00604,21.268856,0.086980715
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.7371323,7.079732400000001,719.18066,15.666225,0.17963576
17,DG MOPP (-)3000,DG Granule (+)2201p,1.7570189999999999,9.782094,223.95052,9.051816,0.045194335
18,DG HIPP (-)1002,DG Granule (+)2201p,1.641716,7.311864999999999,653.1639,18.469604,0.12805986
19,DG HIPROM (-)1333p,DG Granule (+)2201p,1.9003515,6.581697,703.4054,20.629597,0.1261948
20,DG AIPRIM (-)2333,DG Granule (+)2201p,1.8837322,7.120158999999999,399.01642000000004,16.663597,0.104849845
21,DG MOCAP (-)0331,DG Granule (+)2201p,1.6593648,7.147659,83.38319399999999,4.4161196,0.024393467000000002
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,2.1433134,7.1790886,227.48767,7.445614999999999,0.042879265
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,1.6042181999999998,7.883599,506.4566,12.401724,0.06979231
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,2.155913,7.487945599999999,427.92233,12.681965,0.08904450400000001
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,1.4508793,10.969401,282.7911,11.048250999999999,0.07189477
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,1.5448208,5.269951,468.56433,18.743074,0.07750077
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.5306298999999999,5.403395,368.7992,28.580538,0.081022575
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.6183295,5.1585083,367.81137,28.285646000000003,0.085339434
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,1.8597839,5.977736,195.62639,12.851474000000001,0.045960865999999996
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,1.6007651000000003,5.7071915,480.16042999999996,19.162295999999998,0.13612057
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,1.8700801,5.2081555999999996,642.5002400000001,14.433203,0.09319309
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,1.7741900000000002,5.1664352,606.0509999999999,19.391571,0.08499277400000001
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,1.8059009999999998,5.0840974,740.7672,14.877787,0.096861854
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,1.8224174,5.4539194,383.30352999999997,23.758831,0.08910185
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,1.6941503,6.0969057,336.25073,13.895688,0.042933114
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,1.5017366,7.030786999999999,340.2772,21.509876000000002,0.051058725
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,1.7138797,6.991552,285.22253,20.444958,0.05704913
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,1.6310053999999998,5.771143,677.05206,17.529654,0.13088016
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,1.6531962,7.519871000000001,281.2779,14.589007999999998,0.042873673
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,1.6334906,6.219181,569.0223,20.570366,0.051049575
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,1.7911564999999998,6.0475135,530.50287,15.675479000000001,0.06695109
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,2.0146325000000003,5.7254868,552.07117,16.07849,0.065494865
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,2.0250268,5.895087999999999,353.4237,16.094526000000002,0.06309583
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,1.6379538999999999,6.2290015,126.88434,6.2379766,0.024738362000000003
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,1.8540771,5.6960087,267.89105,11.783138000000001,0.03623944
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,1.7951288,6.292138,512.80927,15.854053,0.05006422
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,1.8720335,6.0871744,404.30508,15.125198000000001,0.061504334
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,1.7467049,7.641798,310.24084,15.393722,0.05023673
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,1.7288932000000001,4.4853263,831.6256,22.925892,0.062209252
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,1.6764332,4.338255,557.04895,38.79951,0.11631866
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,1.5683972,4.604684,650.4509,26.390308,0.096125774
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,1.5658528,5.161402,580.503,32.95671,0.09426678
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,1.63006,5.7263402999999995,415.723,17.587108999999998,0.07442532
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,1.5205164,4.6947017,664.94965,23.933767,0.08583057
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,1.4784899999999999,5.129251,579.8217,32.421593,0.09322534
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,1.3416084,4.757615599999999,701.315,26.457457,0.14336805
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,1.6950641,4.2939506,846.26605,20.331114000000003,0.112512074
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,1.6745338,4.5164485,827.204,27.981296999999998,0.09860275
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,1.7355875,4.4537797,951.2641,20.668203,0.113343515
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,1.6563758000000002,4.72872,584.5502299999999,28.634352000000003,0.11268346
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,1.7204348999999999,6.039746,355.16934,26.341765999999996,0.06118787
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,1.6878644,5.6155386,600.9207,20.197647,0.059178207000000004
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,1.4423291999999999,6.0557323,562.93304,28.217402000000003,0.06782777
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,1.7637552,6.0173287,520.56384,26.426061999999998,0.09179635
