,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,2.1146493,5.308737799999999,680.61975,17.668665,0.16099228
1,DG Mossy (+)0103,DG Granule (+)2201p,2.0675136999999997,5.4035150000000005,488.06543,20.095661,0.14082983
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,2.2711297999999998,5.6133394,475.53955,20.610466,0.14870507
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,2.1485338,6.3230443,359.0897,9.713633999999999,0.123713575
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,2.390158,5.0504375,677.40765,15.227419,0.20863283
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,2.4849994,4.7325025,832.3414,13.476199,0.18445313
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,2.5048146,4.7348714,814.9863,15.98506,0.16959862
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.7223783,4.596767400000001,922.1361,14.707366,0.18120173
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,2.2488437,5.408879,557.63855,15.180239000000002,0.16324309
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.5393922000000004,6.820510400000001,216.17365,15.00199,0.07249202
10,DG Basket (-)2232,DG Granule (+)2201p,2.5135345,6.6975603,716.9825,13.864329000000001,0.22547327
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,2.4863994,7.708624400000001,687.7262599999999,15.858695,0.2068077
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,2.4664099999999998,7.3918195,495.55188,12.117652,0.09241106
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.3251836,7.0548234,484.72208,17.181396,0.10398512
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,2.398045,7.5134335000000005,476.8906,16.885193,0.13488452
15,DG HICAP (-)2322,DG Granule (+)2201p,2.2431107000000003,6.1549535,819.53253,20.87084,0.11166374400000001
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,2.2865884,7.382289,842.0339,17.655336,0.21663864
17,DG MOPP (-)3000,DG Granule (+)2201p,2.3478675,8.348647,383.8189,11.402978,0.0938506
18,DG HIPP (-)1002,DG Granule (+)2201p,2.2017417,6.7611669999999995,801.5113,20.925478,0.16291735
19,DG HIPROM (-)1333p,DG Granule (+)2201p,2.5932896,6.053227,862.05206,22.616976,0.16074364
20,DG AIPRIM (-)2333,DG Granule (+)2201p,2.452041,7.427795,604.4341400000001,18.241436,0.15314643
21,DG MOCAP (-)0331,DG Granule (+)2201p,2.4074974,7.790522599999999,197.1111,5.661643499999999,0.03751717
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,2.9543605,7.5034227,483.6226,9.614837,0.09570948
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,2.562799,7.268066999999999,658.97406,15.311564,0.10788638
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,2.7367702,7.069127000000001,603.6053,13.436959,0.13457154
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,2.4012724999999997,8.198746,489.69372999999996,15.413547,0.13828722
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,2.206248,4.290244599999999,586.93225,17.608128,0.0910948
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.813627,5.143096400000001,479.59787,22.423819,0.09613507
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.9514956,4.9783764,480.73526,23.3226,0.098119035
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,2.2509327,6.169453599999999,319.92217999999997,11.650138,0.07213775
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,2.2650466000000002,4.483119,597.2518299999999,15.395429,0.16257155
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,2.3308978,3.851254,781.0258,14.655035999999999,0.12495101
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,2.196652,4.3186965,740.7483,16.119104,0.10740989999999999
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,2.3756154,3.5043433,865.4245,15.009348999999998,0.11990906
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,2.1977377000000002,4.8051805,505.78284,17.298482999999997,0.1097626
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,2.298043,5.868028,474.86472000000003,15.207291,0.052866325
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,2.1629674,5.7085230000000005,444.56464000000005,17.446487,0.059900235
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,2.2526137999999998,6.1845803,421.96127,17.721207,0.08251245
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,2.1714290000000003,6.103296,760.15576,17.817158,0.15040469
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,2.279568,6.2468915,415.68945,15.616211999999999,0.05661958
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,2.1067524,5.591750599999999,691.51764,18.569487,0.0605174
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,2.2941384,5.6044526,646.977,17.190342,0.08498639
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,2.6321967,5.1468370000000006,667.20166,17.058922,0.08375785
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,2.433873,5.9821134,506.45297,15.920962,0.08771106599999999
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,2.188931,6.260978700000001,231.63307000000003,8.597208,0.029497448
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,2.5348012000000004,5.726481400000001,413.91156,13.065010000000001,0.052434847
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,2.3496810000000004,6.081271,622.0581,16.768068,0.060930487
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,2.5218985000000003,5.9197617,527.4576,15.078130999999999,0.08673878
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,2.2349832000000003,6.744076299999999,447.59905999999995,16.74674,0.09032325
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,2.2970123,2.961775,948.3572,21.170528,0.08090469
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,2.2613543999999997,3.3127877999999997,691.2325,36.052215999999994,0.14212811
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,1.9646473000000002,3.7553568,717.5087,24.41112,0.10629237400000001
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,2.0969925,4.2934785,692.9392,29.901253000000004,0.10754538
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,2.131584,5.492885,551.4159999999999,15.646213000000001,0.10244560000000001
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,2.0951256999999996,3.7615407,760.3601,24.39254,0.09913123
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,1.7236314999999998,4.60429,696.4684,28.929509999999997,0.10917896
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,1.6574268,3.3452262999999998,821.74036,21.941551,0.17626548
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,2.0554314,2.620329,958.2471300000001,21.113262,0.14579695
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,1.9450198,3.6171846,928.09564,22.959719,0.12242056400000001
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,2.0484047,2.5900376,1036.2039,21.53695,0.13722908
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,1.9303269,3.9656208,683.7083,23.594839999999998,0.12871759
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,2.2803526,5.374036299999999,466.509,23.587145,0.070487276
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,2.1909053,4.7497764,684.80975,20.894146,0.06677927
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,2.0718827,5.0539879999999995,620.0835599999999,23.252708,0.07169199
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,2.2409215000000002,5.070997,625.8046,23.96622,0.09376425
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,2.0252526,4.76433,931.4227,25.22373,0.15789911
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,2.1135314,5.00102,663.3347,21.428339,0.07274116
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,2.163096,5.367003400000001,865.8663300000001,23.624454,0.06553796
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,2.177825,4.5773754,854.98694,22.315495000000002,0.08801006
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,2.520736,4.7601805,922.7636,22.76594,0.08982402
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,2.2687407000000004,5.181333,709.90625,21.105494,0.094491504
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,2.3217185000000002,5.4046650000000005,479.25394000000006,15.981248999999998,0.042554885
