,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.4193700113260341,1.0992453317384476,52.81383332512819,4.315355358605405,0.01475016030505467
1,DG Mossy (+)0103,DG Granule (+)2201p,0.41051867943809633,1.1532236630133732,48.773731860563075,4.860462686464591,0.016179645608067013
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.40904464507909666,1.1106325885433934,47.99721269354562,4.780933538930678,0.016239952593207117
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.38761004237803875,1.55597160313901,53.26367057318142,3.6247170972928537,0.017605216359841618
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.4930732531840342,1.2591781839135052,53.78805755495282,4.0825807127976885,0.017521779808710954
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.5105123472289672,1.2721652299201935,59.10262197656117,2.7385218693450217,0.01717117266945437
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.4965413279009043,1.06799333620946,62.16435145020146,4.331604550663537,0.016283501050725714
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.5007035568868877,1.320687618340873,60.15677432091921,2.494908557016267,0.0158014295994188
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.4078327954435479,0.9611002615206269,51.029013262784,4.590438545570701,0.016288239015808493
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.3694715811091196,1.3379681968608585,46.470167427450804,4.029746035060434,0.01526939451279121
10,DG Basket (-)2232,DG Granule (+)2201p,0.4365208640298591,1.5017463450423276,66.06118831626996,2.7669172143078122,0.01921130176939094
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.5196017016543429,2.2480572353563253,61.65754924202874,2.701339053895123,0.01603627905828723
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.34555599232369755,1.6524752174650683,66.6336505623303,3.113372012316809,0.014015977452081368
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.35596895576144405,1.9088720527634975,57.458790187935605,4.321261854553829,0.014540430816822032
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.3956412031505388,1.833562313311585,52.38756274066224,4.165467187220731,0.0161615792085557
15,DG HICAP (-)2322,DG Granule (+)2201p,0.42907861748190007,1.5899069541747424,56.103015549772074,3.7417170646431845,0.010379601905758986
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.5325716541629403,2.157842235336119,62.94072150690989,3.3048871332813357,0.015810805175649995
17,DG MOPP (-)3000,DG Granule (+)2201p,0.3704263357604557,2.2319069320838363,62.65051568872834,3.5965871098413547,0.015781297455075456
18,DG HIPP (-)1002,DG Granule (+)2201p,0.4332032115337951,1.6473817456548703,58.3399747587391,3.3445100071850566,0.013816868327100213
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.428405954432979,1.5766798654652607,60.99759983994026,2.536174929374793,0.013291256132301005
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.3765750287370866,1.625852140721732,59.4836730372891,3.256415563749734,0.01611969390614275
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.37190477563413765,2.090663238381081,51.50734460204378,2.144717806263599,0.00921054340467271
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.36128365487116204,1.5776601832091683,70.13345967354924,2.822391927248439,0.016427621043175016
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.39510183382371383,1.8984767335244084,64.18210562159831,2.4587983057401392,0.013660719924356184
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.3995846606511745,1.5252029520371886,63.606966932937766,2.4505987772919666,0.0160602792116004
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.41165600165976496,2.843682024287766,63.07683931225766,3.1187322914556166,0.017853297360135485
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.41359401878141566,0.9044825229681062,49.028948183609344,4.563767035488577,0.012735005984065476
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.40455187712688245,0.985998578021251,46.50119109195629,4.862729171566863,0.014229519790330781
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.4014372642531639,0.9574685510649262,44.71046669429364,4.679391677297485,0.014030534269345564
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.38886494924444803,0.9675609391432836,48.33385042563299,4.001656275533115,0.014660382580733603
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.4927364539077127,0.9885263480541147,53.63970837175379,4.4867185243707,0.0169364570012972
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.4899092600897445,1.0257474429355518,55.1657374297461,3.0271096953438557,0.015330418196274136
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.4547687268794066,0.9564178732514951,59.982613004433894,4.78423641739088,0.014746458813073848
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.4737362752384422,0.9821049841341236,56.52369821643628,2.6910808292552657,0.01350367645775611
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.4125452116151555,0.848778455728412,47.093146691998825,4.779135671548023,0.014877617288818127
