,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.4737341,6.9372869999999995,509.0249,16.241045,0.12398586
1,DG Mossy (+)0103,DG Granule (+)2201p,1.3658128999999999,7.3170114,400.11386,26.369913,0.11989389
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.5164214,7.427284200000001,391.42255,26.185655999999998,0.11663101599999999
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,1.5692176000000002,8.009091999999999,213.38635,11.241822,0.08294993
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,1.4812256000000001,6.9613247000000005,552.9667400000001,18.61894,0.17496243
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,1.4115799999999998,6.1557684,729.2773,13.635198999999998,0.15271626
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,1.4275360000000001,6.404381,674.3222,19.984493,0.14052822
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,1.6463218999999998,6.127223000000001,815.74194,13.675,0.14258110000000002
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,1.5252508,7.3426137,420.00615999999997,23.460464,0.13728827
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,1.6113691,8.389234,158.9163,17.328749,0.05831086
10,DG Basket (-)2232,DG Granule (+)2201p,1.9206566999999999,7.678387,538.1232,9.727314999999999,0.16289779999999998
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.6154763,9.521512,681.6772,12.678247,0.16984399
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.4368198,9.2250185,410.58505,12.225164,0.066481665
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.1810501,9.882594000000001,373.45023,21.16988,0.07434264
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.3325930000000001,9.461867,358.483,21.282774,0.10781542
15,DG HICAP (-)2322,DG Granule (+)2201p,1.4081896999999999,9.033686,644.2205,20.490779999999997,0.07078412
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.4166809999999999,9.028501,723.5312,16.264904,0.17413813
17,DG MOPP (-)3000,DG Granule (+)2201p,1.2798015,10.076784,304.93964,11.782361,0.06335107
18,DG HIPP (-)1002,DG Granule (+)2201p,1.4753888000000002,8.318533,600.3755,17.156907999999998,0.114187576
19,DG HIPROM (-)1333p,DG Granule (+)2201p,1.8149766999999999,7.7328057,622.28125,14.646422,0.106614955
20,DG AIPRIM (-)2333,DG Granule (+)2201p,1.4092942,8.812332000000001,413.9026,16.583752,0.106831245
21,DG MOCAP (-)0331,DG Granule (+)2201p,1.4594346,7.706022999999999,114.93398,4.3953595000000005,0.024811605
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,1.6931051,7.898112299999999,298.16467,8.600980999999999,0.055752877
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,1.3243631999999999,8.750622,576.8803,14.067032999999999,0.08036276
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,1.7795771,8.01844,522.41034,13.188521,0.10720461
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.9906684000000001,11.400648,318.78705,10.882466,0.077058636
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,1.3907496000000001,5.840459,494.92633,22.969969,0.103959
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.209973,6.0375824,428.08755,35.385020000000004,0.105235346
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.298384,6.1906099999999995,420.3406,35.020396999999996,0.106992476
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,1.4870986000000002,7.185903,261.3874,17.577876999999997,0.084347315
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,1.5449247,6.248560400000001,498.30115,24.741478,0.16742961
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,1.3073451999999999,4.852922,725.1673599999999,17.21665,0.12886912
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,1.4665873999999999,5.279828500000001,650.5427,27.921026,0.11159474
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,1.4533943999999999,5.4654107000000005,797.24713,16.265423000000002,0.120537676
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,1.4179708999999998,6.1464014,381.1179,31.472053999999996,0.13505839
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,1.4569756999999999,6.428643,429.82584,18.132568,0.05515783
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,1.0951792,7.2705283,364.34387000000004,31.478859999999997,0.060214274000000005
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,1.404592,7.3781300000000005,352.28058,28.601415999999997,0.10065123
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,1.1135802,7.4342213,678.15393,20.446535,0.15798965
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,1.2773504999999998,7.6066413,344.0046,20.798424,0.0639492
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,1.3761998,6.712639299999999,558.35803,25.597923,0.050327934000000005
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,1.4321342,6.4640484,529.6519,20.362692000000003,0.07233962
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,1.7408289000000001,6.7210674,556.887,19.74917,0.06719105
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,1.5410376000000001,7.4272003,396.8287,19.779343,0.09542677599999999
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,1.2591994,7.5016,194.49213999999998,9.817494,0.030346257999999997
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,1.8195026,6.7921557,394.2113,14.855363,0.05840095
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,1.4681195,6.831966400000001,592.1586,18.942585,0.059534594
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,1.5569538,7.310664999999999,527.693,17.60258,0.10056203
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,1.3349414,7.9661669999999996,421.10947000000004,18.159698000000002,0.08194133
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,1.4891845,4.5981593,912.4808,28.446283,0.07365088
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,1.517252,4.145544999999999,578.7677,50.699515999999996,0.14732426
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,1.4227796,4.4518857,678.26917,34.366913000000004,0.11399191
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,1.2611596999999999,5.575779,657.6877400000001,41.611298,0.113732696
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,1.4472208999999998,6.626164999999999,499.85284,21.896060000000002,0.11215231
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,1.3427764,4.8984394,717.6374,29.720194,0.10822709
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,1.1506843999999998,5.542425,660.9112,41.06049,0.11555713
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,1.1101992,5.2941055,775.0464,34.12058,0.17327133
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,1.0473305,4.395599,977.9956,23.982159,0.14554432
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,1.3331496,4.512496499999999,893.19995,36.551421999999995,0.12635280000000002
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,1.1458812,4.862761,1040.0007,23.629939999999998,0.13808735
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,1.4227746000000001,4.919922,645.75555,38.720673,0.14777544
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,1.4826666000000002,6.680077000000001,472.26788,32.495509999999996,0.08714219
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,1.454756,5.725596,678.0639,26.17726,0.07050048
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,1.2478591,6.737844,606.9811,35.691685,0.07718563
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,1.3605796000000001,6.753518,586.4635599999999,33.77968,0.11079953599999999
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,1.0764513999999998,6.256481,903.4913300000001,29.119532,0.17178862
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,1.3831316999999999,6.2503633,629.1666,27.114384,0.07743007
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,1.3744555,6.063969,798.6952,33.197540000000004,0.06442487
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,1.5140069,5.826015,796.4263,28.460083,0.089158714
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,1.6681,5.985435,858.04706,27.431309000000002,0.08029633
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,1.5040921,6.0225987000000005,655.82495,25.678739999999998,0.10436789999999999
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,1.3659997,6.5510209999999995,433.28222999999997,16.9134,0.047993314
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,1.6003288,5.8834596,668.9816,21.415735,0.075942665
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,1.5355201,5.916421400000001,658.75433,40.339687,0.07032249
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,1.4195628,6.4799976,499.50847999999996,23.186394,0.069197625
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,1.3763758,5.966494,848.70654,24.272472,0.07898675
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,1.4627261999999999,6.224151999999999,766.5693,24.043298999999998,0.11954164
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,1.3023071000000002,6.33753,637.4391,24.844568,0.10884692
78,CA1 Back-Projection (-)1133p,DG Hilar Ectopic Granule (+)2203p,1.5741011,6.184211,772.7099599999999,22.558876,0.09312125
79,DG Granule (+)2201p,DG Mossy (+)0103,1.7220666,4.5563,663.24945,36.018135,0.0639822
80,DG Semilunar Granule (+)2311p,DG Mossy (+)0103,1.3938158999999999,4.854378700000001,468.99374000000006,43.548415999999996,0.10404379
81,DG Mossy (+)0103,DG Mossy (+)0103,1.1814499,4.8312669999999995,399.44,55.051353000000006,0.11269579
82,DG Hilar Ectopic Granule (+)2203p,DG Mossy (+)0103,1.5493616000000001,4.6042,445.10394,46.678290000000004,0.11441591
83,DG Mossy MOLDEN (+)2323,DG Mossy (+)0103,1.5260704,4.736411,409.19678,54.81419399999999,0.11252864
84,CA3c Pyramidal (+)03223p,DG Mossy (+)0103,1.5880313999999998,6.3630557,248.99347000000003,35.739025,0.11118339
85,CA2 Pyramidal (+)2333p,DG Mossy (+)0103,2.4888492,3.9403296,337.38693,67.888405,0.16121268
