,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.4732566,11.045042,610.239,39.217079999999996,0.15940686
1,DG Mossy (+)0103,DG Granule (+)2201p,3.1814992,12.015727,489.3423,52.962692000000004,0.16801916
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.4972966,11.982823,505.69748,53.247963,0.17047969
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.345334,12.756293,321.20963,23.304197,0.119369596
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.5973281999999998,11.768007,647.5236,37.17092,0.20479718
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,3.8161519999999998,11.559562,818.0632,27.09623,0.1844542
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.6529226,10.658674000000001,773.94415,38.805202,0.17827493
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,3.9159517,11.165246,882.8388699999999,29.969778,0.18621214
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.4781399,11.155517999999999,531.7097,44.248337,0.16714889
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.502279,11.0415125,229.75356000000002,24.653173000000002,0.07446213
10,DG Basket (-)2232,DG Granule (+)2201p,3.7898417,13.28764,495.84238,18.347229000000002,0.1758077
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.4532044,17.00884,677.0688,27.112709000000002,0.18319601
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.2849595999999996,14.52754,511.6143,21.900357999999997,0.08685626
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.1066437000000002,16.862755,491.3558,35.680316999999995,0.09828328
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.2984676,15.549672,486.24065999999993,35.496147,0.12884325
15,DG HICAP (-)2322,DG Granule (+)2201p,3.3447318,15.483192,768.885,37.372326,0.11383353
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,3.6602262999999997,18.005072,844.05786,30.200665,0.20731986
17,DG MOPP (-)3000,DG Granule (+)2201p,3.0640678,20.70113,407.04166000000004,22.737957,0.10018282
18,DG HIPP (-)1002,DG Granule (+)2201p,3.6753724,14.753444,702.84033,29.884838000000002,0.15454891
19,DG HIPROM (-)1333p,DG Granule (+)2201p,3.7078434999999996,14.020567999999999,745.6340299999999,25.626925,0.14302221
20,DG AIPRIM (-)2333,DG Granule (+)2201p,3.3855277999999998,14.1651,543.1839,30.328784999999996,0.14337397
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.214532,14.185692999999999,230.75505,12.732301,0.05387872
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,3.6454758999999997,14.464912,493.39565999999996,18.853624,0.10389045
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,3.418281,15.757225,622.5227,23.686281,0.11777493
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,3.5088150000000002,14.030092000000002,597.3006,22.712034,0.14039907
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.3191788,25.119925,502.0962,22.688654,0.12650812
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.3835165999999997,9.874373,576.3171,41.781933,0.12969598
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,3.1692927,10.828557,487.75714000000005,55.403319999999994,0.14313643
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,3.5416790000000002,10.669260000000001,484.4902,55.350468000000006,0.14052705
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.3113348,10.892902000000001,332.5465,32.1891,0.09997108
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,3.609922,11.434769000000001,623.31476,41.134586,0.18160558
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,3.7518298999999997,11.012151,804.39124,28.939882,0.15224925
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,3.4250023,9.961298,755.19836,42.531673,0.14601113
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,3.5560312000000005,10.270033,884.83215,31.567345,0.14947926
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,3.4782946000000003,10.718798,496.89102,48.232479999999995,0.14708133
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,3.2521553,12.882496000000002,493.5788,26.782505,0.06745256
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,3.0337389,13.518585,452.62615999999997,42.9855,0.08313414
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,3.2630966,12.902664,424.4615,39.130257,0.11125843
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,3.5574312000000003,14.017484,778.84973,35.22892,0.16487508
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,3.162328,14.625520999999999,426.31995,32.75385,0.074880004
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,3.1163034,13.334432000000001,673.3481,42.740177,0.07492201
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,3.4243796000000004,12.146894,618.90393,35.262454999999996,0.10317131
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,3.5177907999999998,11.437294,670.4637,30.532653999999997,0.09763545
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,3.3366415999999997,11.580258,475.0408,33.83379,0.09948610000000001
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,3.289018,12.0852375,286.35455,15.081098,0.04457445
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,3.5419047,11.826499,476.83224,22.932924,0.07790055
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,3.2789445,13.563935999999998,639.5450400000001,26.931814000000003,0.08029449
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,3.5623734,12.276344,580.9193,26.822440000000004,0.104143105
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,3.2489877000000003,17.521912,489.73184000000003,27.310337,0.09497906
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,3.3606879999999997,9.358419999999999,953.7792,44.010178,0.12019592
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,4.0681195,9.880144999999999,729.7709,65.31125,0.19454275
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,3.839665,9.827943,806.9005,51.9916,0.16385882
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,3.9949496,10.225088000000001,729.4476,61.298405,0.16512771
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,3.4735541,11.1145115,590.9909700000001,35.683871999999994,0.13561168
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,3.7105254999999997,10.224505,774.2617,47.685753000000005,0.15743588
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,3.6489275,10.640024,705.3149,60.825157,0.16786613
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,3.8361015,10.531367999999999,837.8165,47.300335,0.21617129999999998
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,4.198260299999999,10.562524,1050.1506,37.84571,0.1764931
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,3.6934150000000003,9.875271000000001,981.0078,49.75015,0.1694193
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,4.067169,9.782428,1085.2192,39.74324,0.17799094
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,3.8469777,10.067061,724.6039,53.42491999999999,0.1756353
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,3.456483,11.48802,575.34155,43.186565,0.108581215
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,3.2597497000000004,11.806236,740.8248,35.4264,0.09935624
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,3.3582818999999997,12.68419,704.16003,48.325375,0.1123705
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,3.5916462,12.809724000000001,696.7755,47.500809999999994,0.14479722
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,3.88016,11.912916000000001,1011.51324,43.491135,0.18780632
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,3.1528577999999996,13.568484,703.30994,39.28085,0.109148964
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,3.2253107999999995,12.313874,863.6953,44.95182,0.09094838
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,3.3661212999999996,10.803587,826.6791,40.566590000000005,0.12021165
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,3.4975492999999993,10.427375,903.41254,36.414223,0.11912072
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,3.4869866000000003,11.039765,715.4671,37.772728,0.12194326
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,3.0500011000000002,13.882232,534.4948,27.282381,0.06956198
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,3.4076724,11.222941,743.3574,32.493140000000004,0.10930678
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,3.7577925000000003,10.38283,768.2094,53.21689,0.106356435
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,3.2224061,13.179789000000001,639.4438,31.790026,0.09324125
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,3.2168899,11.851813,881.8811,35.604477,0.10524841
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,3.434832,10.451986999999999,828.9687,35.005043,0.13621660000000002
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,3.2326598,15.653534,748.13464,36.386845,0.13569532
78,CA1 Back-Projection (-)1133p,DG Hilar Ectopic Granule (+)2203p,3.4953394,11.076944000000001,812.1777,37.77083,0.12428492
79,DG Granule (+)2201p,DG Mossy (+)0103,3.7048987999999996,8.301053,765.3001,57.545159999999996,0.10545713
80,DG Semilunar Granule (+)2311p,DG Mossy (+)0103,3.7390544,8.897425,571.7692,62.153088000000004,0.14123757
