,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.3104885,7.4433336,422.6537,21.29853,0.11929048
1,DG Mossy (+)0103,DG Granule (+)2201p,1.1677791000000002,7.582589,347.7371,32.269653000000005,0.11988919
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.1668549,7.7710567,340.2325,31.785128000000004,0.120033056
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,1.0828613999999999,7.848358599999999,156.93907,11.995500999999999,0.07392427
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,1.3037645,7.386267,501.73217999999997,20.220537,0.15553074
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,1.3127964,6.921196000000001,636.50055,15.873408,0.13390404
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,1.1214572,7.342624000000001,576.3467,20.587304999999997,0.13069692
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,1.2985708999999999,6.603694,708.24023,16.121407,0.13199884
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,1.5128633999999999,7.797082400000001,371.63748,26.584734,0.1281812
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,1.3033896999999999,7.7278337,114.57928500000001,13.945145000000002,0.044698725999999994
10,DG Basket (-)2232,DG Granule (+)2201p,1.5043423999999999,9.051291,283.89792,6.201275,0.113017194
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.1589416000000001,10.470353999999999,560.9932,16.193583,0.1415366
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.1648413,9.672955,310.32095,12.68043,0.050652523
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.91888857,9.897343,291.29227000000003,23.05111,0.059618827
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.1700135,9.52905,238.57904,22.9362,0.08769517
15,DG HICAP (-)2322,DG Granule (+)2201p,0.82954234,8.894906,530.8256,21.538145,0.06254959
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.0772247,9.888914,588.75385,17.933224,0.1470702
17,DG MOPP (-)3000,DG Granule (+)2201p,1.0094719,10.381766,213.96565,11.967739,0.046270374
18,DG HIPP (-)1002,DG Granule (+)2201p,1.010641,9.118303,478.69272,18.095367,0.0906037
19,DG HIPROM (-)1333p,DG Granule (+)2201p,1.2608780000000002,8.965991,507.69165,15.8665695,0.08847144
20,DG AIPRIM (-)2333,DG Granule (+)2201p,1.2277267,9.636827,259.9307,16.518503,0.073798515
21,DG MOCAP (-)0331,DG Granule (+)2201p,1.1061193999999999,7.3642592,72.67493,5.499823,0.021259204
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,1.4745151,9.203542,217.0069,8.370861,0.045352206
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,1.1185843999999998,9.649486,498.70485999999994,15.515356,0.07072747
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,1.4355433000000002,9.113412,416.10208,14.087713,0.08867588
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,1.1187280000000002,11.784101,208.71237,9.583402,0.054298993
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,1.1960444,6.765875299999999,419.88342,28.427597,0.11199578
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.95988023,6.821378999999999,377.68817,38.78517,0.11320408400000001
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.1440958,6.908500999999999,367.90817000000004,38.965633000000004,0.11782849599999999
