,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.0261404880000002,8.93587953,658.1757906999999,28.082210739999983,0.19178542099999998
1,DG Mossy (+)0103,DG Granule (+)2201p,2.752418097000001,9.798055963000001,538.6990040999999,39.644427669999985,0.18927653910000003
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.060643969,9.542166407999998,530.2457425,39.11796661000001,0.19042795679999996
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.0316864019999996,10.468249659999994,396.18337210000004,17.679257645,0.16593403469999998
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.437077756000002,9.392016461999999,745.0944587000002,23.74149143000001,0.25182752
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,3.3003240169999986,9.494799711999999,900.231956,21.555021180000008,0.22682204690000002
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.2599621000000014,8.911148623999997,854.4808599000004,26.270725640000002,0.21115759269999995
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,3.1893746240000014,9.458857244999997,983.5991796000002,21.875451540000007,0.2185058722
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.2319252569999986,8.973746146999996,615.2176841999999,28.346085289999987,0.2020877848999999
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.155364609999999,9.889418815,286.6859756,24.65763923,0.10607264209999996
10,DG Basket (-)2232,DG Granule (+)2201p,3.497177467000002,11.83280448,602.4699580000002,16.119267445000006,0.2168300250999999
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.158584949,13.054388440000002,812.6859028999997,22.30655013,0.23199034340000002
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,2.9525264490000005,11.708290304999997,536.1955260999998,20.606996580000004,0.11669737831
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.7447307149999993,11.911073675000003,501.57767660000013,28.604898959999986,0.11838431079999999
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.0413429089999995,11.973386090000002,487.64611419999994,26.93821704999998,0.1571545387
15,DG HICAP (-)2322,DG Granule (+)2201p,2.7611592789999992,11.411918794000007,748.6190061,26.782832009999996,0.10703462178000007
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,3.198921391000001,12.698906144999999,837.5253260000002,23.55862282000001,0.22663627469999995
17,DG MOPP (-)3000,DG Granule (+)2201p,2.8847873699999997,13.157002214999999,460.8899054,20.95059407,0.11813993238000002
18,DG HIPP (-)1002,DG Granule (+)2201p,2.9534947719999995,11.626413359999999,712.0969316,22.886577679999995,0.15463397410000007
19,DG HIPROM (-)1333p,DG Granule (+)2201p,3.247318418,11.292337605000005,752.4902752,21.743875799999998,0.15451861229999994
20,DG AIPRIM (-)2333,DG Granule (+)2201p,3.2337946789999994,11.493212315000001,532.8295237999998,21.511016019999992,0.16005164600000005
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.078195762999999,12.299275931000006,295.9312575,12.441429695000002,0.06959670851000001
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,3.384519018999999,11.462332550000003,506.41045969999993,17.505096829999996,0.12445089219000004
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,2.8849684700000005,12.685602319999997,732.2475482,23.073544040000005,0.13400189669000004
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,3.226505186,11.449204505,644.9049309999999,20.70282006,0.1636534792
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.142947377,15.239717905,506.5259280999998,19.14130985499999,0.15154494059999993
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,2.7734297320000003,7.908054948000004,611.5250365000002,34.75757939999997,0.1570448535
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,2.5306993639999997,8.757064338,529.0433175000002,44.85136414999998,0.15960636766
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,2.7887369540000004,8.512488827000002,522.2907823999998,44.26253395000001,0.1600365262
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,2.8789168440000004,9.178342627,399.31416799999977,23.482400009999996,0.14035620883000002
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,3.2145899120000014,8.438677900000002,691.2403135000001,29.241773369999997,0.2267789307
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,3.0820242950000005,7.9186927879999995,865.1391728999998,24.972456279999996,0.19462252279999998
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,2.9869993029999993,7.765743193000005,802.5082302000003,31.409926660000007,0.17871019919999992
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,2.955661873999999,7.873106629999999,935.5254693000003,24.71110962,0.18137844730000005
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,3.005597784,8.223833400999998,570.9486554999999,35.916826740000005,0.1791275024
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,2.7314119860000003,9.422596615999996,534.0687708,26.147804250000004,0.08894326574000004
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,2.531297231,9.815561424000002,488.32832999999994,35.35117152000001,0.09397101330000002
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,2.8338977990000007,10.112687976,461.9330526999999,33.41063956000001,0.12978590261
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,3.001923943,10.286248231,780.5704641999998,28.874235350000003,0.1905284195
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,2.678420693,10.334593149999996,475.9424190999999,28.734215040000013,0.09998797375999999
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,2.4766420629999994,9.444498970000001,663.6428349999999,31.535435370000005,0.07641576044
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,2.7360983000000005,9.442105611999999,635.1454930999997,27.08758894000001,0.1114126909
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,3.0098315630000005,9.049141033999998,685.2980286000001,25.37359235000001,0.11190674017999999
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,3.014408883000001,9.523498536999998,499.3749264000001,26.29074541,0.12478489686000004
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,2.6934267660000004,10.173204757999997,345.09562869999996,18.594638830000005,0.059803545430000014
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,3.064941802999998,9.285060834,506.22348329999994,22.89781436999999,0.09766396676999997
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,2.650637159000001,10.114703071,705.8632027000001,27.51525399,0.09891900589999995
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,2.9954120550000005,9.446052155,618.0180737000002,25.536150850000002,0.13033251653000003
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,2.907912613,12.074671909999998,506.1923703000001,25.00101234,0.1256337533900001
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,2.9855631080000005,6.912334961000002,1013.9781550000001,37.73147856,0.14568090486000004
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,3.468284038000001,7.383053705999999,719.4052238999998,57.46117332000003,0.21999817969999988
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,2.877741131999999,7.627219369,781.9473591999999,42.13025306,0.18027027210000005
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,2.849620382,8.171130915,731.1411594000002,48.60692214000001,0.17488879959999998
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,2.8459119380000004,8.803135360999999,613.0889776999996,27.803883560000003,0.16198968039999997
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,2.831300918999999,7.619836904,805.2665259999998,39.97302091,0.16964297609999998
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,2.608683381,8.382548195,737.4362206,48.856417230000005,0.17484454749999995
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,3.1793818620000014,8.204157955000001,903.7232917000005,37.17549055,0.2458843486
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,3.1099117169999992,7.519663223000001,1082.7377224999998,32.97074167999999,0.21140657890000003
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,3.037146765000001,7.505514402999998,1024.2010286999998,40.525839919999996,0.19576254320000008
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,3.0147529090000003,7.489540731000006,1145.584533,32.96611088,0.19891553090000003
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,3.021897951,7.922793660000001,784.4262325999999,42.24988867,0.1980870386
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,2.8640401759999996,8.904558425000001,555.3325243,37.953828370000004,0.12228574776000002
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,2.738317706999999,8.901991941000002,758.5592103000004,33.57321965,0.10693467808999996
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,2.599913894,9.278650523000003,705.7425416999998,41.67827799999999,0.11157075242000003
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,2.8313832459999997,9.674798868000002,682.2975018000003,39.01268038000001,0.149423862
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,3.0129437579999983,9.783510361000001,990.3428929000002,37.03602499999998,0.20815782760000004
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,2.731288915,9.521923657,707.7767511999996,35.562123490000005,0.12131499774000004
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,2.526485477000001,9.111884897999994,863.5459193000003,37.26341387999999,0.09027547373999997
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,2.7917435420000003,9.055449814000008,846.9877617000001,33.99917774999999,0.12624856674
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,3.0848148719999995,8.640153013,908.0756368999995,33.3644527,0.12491147320000003
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,2.9889231170000006,9.111084737999997,714.2532386999998,31.500195969999986,0.13863150783
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,2.6487877859999998,9.688812609,606.0766418999999,26.433187180000004,0.08398506505
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,2.9935773380000006,8.726403583999998,740.0164244000001,30.13936774999999,0.11735232334
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,2.972879812000001,8.052768496,752.9671866000001,45.94058805,0.10954153397000002
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,2.693939849999999,9.609571576,643.8265774999999,31.295486330000006,0.10662242041999997
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,2.727982949,9.450709365999998,941.3556101000005,35.310507910000005,0.11832417441000001
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,2.9976323420000015,8.913481498999998,850.8591855,33.00588953000002,0.15212183639999996
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,2.8995805879999987,10.877778972000002,734.5428691000004,32.28450812,0.14816476080000002
78,CA1 Back-Projection (-)1133p,DG Hilar Ectopic Granule (+)2203p,3.0866170309999994,8.760909446,832.8467843000004,33.18496485,0.13883405286999997
79,DG Granule (+)2201p,DG Mossy (+)0103,3.274359707999998,6.334190133999998,809.0104754,49.17661669999998,0.13143860250999995
80,DG Semilunar Granule (+)2311p,DG Mossy (+)0103,3.3432735579999986,6.854024768000003,567.4351915,59.313510270000016,0.16467686320000002
81,DG Mossy (+)0103,DG Mossy (+)0103,2.718361210000001,7.912013786000002,504.3364811,63.54116320000003,0.16769000630000006
82,DG Hilar Ectopic Granule (+)2203p,DG Mossy (+)0103,3.4680389149999993,6.807186505,528.7295292000001,60.99474786999999,0.1719842863
83,DG Mossy MOLDEN (+)2323,DG Mossy (+)0103,3.0869518789999995,7.580995112,497.1761285,63.69775827999998,0.16834347670000002
84,CA3c Pyramidal (+)03223p,DG Mossy (+)0103,3.057861273,8.234606467000003,370.75794709999997,38.13992474999999,0.15167586230000002
85,CA2 Pyramidal (+)2333p,DG Mossy (+)0103,4.817159208000001,5.836411559999999,453.77847840000015,80.99991671999997,0.2290593351
86,DG Axo-Axonic (-)2233,DG Mossy (+)0103,2.9211658870000003,8.142247197999996,357.20627629999996,48.778427540000024,0.11940237728999997
87,DG Total Molecular Layer (-)3303,DG Mossy (+)0103,2.8990949420000005,8.075798927000003,550.6640377000001,37.624249949999985,0.09298884682000004
88,DG HIPROM (-)1333p,DG Mossy (+)0103,3.3585709720000008,7.815631482999999,668.3517984,37.19332533,0.11327300926
89,DG AIPRIM (-)2333,DG Mossy (+)0103,3.2202225379999994,8.317765353,495.75375629999974,38.02995594000001,0.13106167213
90,DG MOCAP (-)0331,DG Mossy (+)0103,2.8792756969999993,8.448381094000002,431.4738379,30.19366575999999,0.07514516773000005
91,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Mossy (+)0103,3.859601121000001,7.047886007000001,503.8405361,63.861017619999984,0.11347693427000002
92,CA3 Mossy Fiber-Associated (-)03330p,DG Mossy (+)0103,2.835762052000001,8.646033261999996,459.72107759999983,35.78708893,0.10051418932000004
93,CA1 Back-Projection (-)1133p,DG Mossy (+)0103,3.4459478240000005,7.920684914999999,585.5212327999999,41.426312339999996,0.13257867335999998
94,DG Granule (+)2201p,DG Mossy MOLDEN (+)2323,3.3580426370000005,6.297887591000002,822.9723732000001,51.245823920000014,0.13634875588000003
