,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.8509330000000002,5.2570515,706.8627,18.806942000000003,0.17027542
1,DG Mossy (+)0103,DG Granule (+)2201p,1.9966148000000001,5.3548627,504.8208,20.34865,0.14716944
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,2.1887574,5.5352893,503.21932999999996,21.20833,0.15721734
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,2.1079316,6.000118,411.50943,9.849903,0.14451216
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,2.3130207,5.072523599999999,702.3027,15.323832000000001,0.21706901
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,2.484931,4.6904449999999995,860.3215,13.385396,0.19325769
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,2.4179711,4.5746927,853.6681,16.005423999999998,0.17738315
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.7111506000000003,4.57152,951.9541,14.413992000000002,0.18672782
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,2.1608214,5.323023,587.6401400000001,15.694454,0.17251065
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.4354248,6.923536,259.6007,16.794563,0.08542961
10,DG Basket (-)2232,DG Granule (+)2201p,2.5545842999999997,6.4626822,763.0265,14.851867000000002,0.23815893
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,2.4478137,7.178387,727.92395,15.99905,0.21679296
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,2.5167341,7.357931,558.3482,13.211497,0.10502536
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.3659189,7.092993700000001,519.7126,17.171454999999998,0.113435775
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,2.3233159,7.527878299999999,511.26428,17.035465,0.14564636
15,DG HICAP (-)2322,DG Granule (+)2201p,2.3016095,6.443190599999999,858.8057,22.058723,0.11811408
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,2.219728,7.42885,876.90234,17.617258,0.22612934
17,DG MOPP (-)3000,DG Granule (+)2201p,2.3536675,8.3538,444.99112,12.573245,0.10659790000000001
18,DG HIPP (-)1002,DG Granule (+)2201p,1.9096615000000001,6.3085203000000005,841.3088,21.900276,0.1724329
19,DG HIPROM (-)1333p,DG Granule (+)2201p,2.2998421000000002,6.3291554,905.45886,24.013706,0.17037506
20,DG AIPRIM (-)2333,DG Granule (+)2201p,2.2483206,7.024755,650.0807,19.271538,0.16832101
21,DG MOCAP (-)0331,DG Granule (+)2201p,2.3093457,7.9774270000000005,259.18588,6.902367599999999,0.049895212
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,2.780302,7.357849000000001,545.2473,10.535871499999999,0.11278446
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,2.5192266,7.353260000000001,704.16187,15.375135,0.11787719999999999
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,2.6359775,6.8123245,646.64465,13.557410999999998,0.14883824
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,2.3729258,8.218041,546.3865,16.742918,0.15577053
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,2.1453052,4.302474500000001,606.94604,19.240313,0.09847059
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.7938218999999997,5.1346903,484.3722,22.860065,0.1018814
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.936448,4.924059,487.3058,24.345028,0.10330847
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,2.0656814999999997,5.9070497,367.4173,11.129221000000001,0.08494551
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,2.2257159,4.346258,606.35205,15.266897,0.16894389999999998
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,2.308191,3.7096145,797.5266,14.439034,0.13284068
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,2.2166197,4.18947,764.1758,15.919341000000001,0.115031905
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,2.3058121,3.5300384,884.7163,14.814648000000002,0.12575476
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,2.2052523999999996,4.7113255999999994,518.38574,17.998787,0.11702684
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,2.3365927,6.0836440000000005,516.7889,15.097253,0.057193004000000006
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,2.159871,5.673887000000001,460.24554000000006,17.214975,0.062146287
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,2.261547,6.357214,455.47354,17.364607,0.08750743400000001
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,2.1019930000000002,6.119791,778.4997599999999,17.422413,0.15623918
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,2.2614457999999997,6.4521832,442.5612,15.57122,0.061588187
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,2.1322246,5.667073,705.1596,19.139761,0.06307078
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,2.299846,5.7388449999999995,663.0129,16.888226,0.089685485
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,2.5845732999999997,5.203494999999999,686.29584,16.855196,0.087783426
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,2.3646264,5.984159,529.776,15.644012,0.09551697
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,2.2377238,6.4856052,269.7902,9.635069,0.03291082
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,2.5535145,6.0042257,457.37802,13.584845999999999,0.061121125
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,2.3832996,5.9734573,643.9512,16.975098000000003,0.06354866
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,2.448456,5.868701000000001,562.8358,15.275727999999999,0.09382963
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,2.2371588,6.850488,482.79614000000004,16.707420000000003,0.10126244
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,2.2452033,3.0199528,955.72833,21.822525,0.0832329
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,2.3935769000000002,3.198703,694.7788,37.693490000000004,0.14773127
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,1.9833015999999999,3.860504,721.37775,25.984264000000003,0.11019776
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,2.032028,4.373246,700.2014,30.147109999999998,0.11189761
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,2.028427,5.3530746,568.0672,14.96623,0.108791925
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,2.0648207999999997,3.8370733,766.9743,25.503145,0.10317387
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,1.7188497,4.609106,708.2224,29.165833000000003,0.11172439
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,1.6828915,3.232446,833.2151,21.408023999999997,0.18167377
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,1.979343,2.6288264,970.908,20.917925,0.15167238
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,1.9183601000000003,3.6509797999999996,948.9498,22.730461,0.12648873
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,1.9824088,2.613875,1045.0576,21.075092,0.14036332
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,1.9277061999999998,3.9652255,702.9259,24.012592,0.13362038
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,2.2155127999999995,5.4734335,475.79177999999996,23.421105999999998,0.074372515
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,2.1650088,4.7234115999999995,696.00165,20.455536,0.068961084
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,2.0393715,5.019383400000001,627.42126,22.781457999999997,0.07296844599999999
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,2.2184296000000003,5.02539,627.3733,23.468512,0.098400295
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,1.9381577,5.028086,950.029,24.582691,0.16300637
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,2.068346,4.957112,670.8732,21.030511999999998,0.0746857
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,2.2055552000000005,5.493901999999999,882.7961,23.475502,0.06681864
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,2.1961157000000004,4.654595,869.79895,21.922012,0.09240737
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,2.4921389,4.7827773,933.5709,22.498165,0.09421308
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,2.228528,5.329658,717.6547,20.737082,0.09919068
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,2.340857,5.5539074,508.3873,16.115562,0.04586509
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,2.3948512,4.7130694,707.7049,19.124624,0.07622999
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,2.8326773999999997,4.876708,729.17065,28.138351,0.06464901599999999
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,2.124119,5.349403400000001,590.7318,19.983646,0.06879954
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,2.2232296000000003,5.1684003,842.0153,22.196325,0.07846895
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,2.329662,5.3409260000000005,760.3377,21.387032,0.106055506
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,2.2293959,5.47505,697.8279,22.60851,0.11076246
78,CA1 Back-Projection (-)1133p,DG Hilar Ectopic Granule (+)2203p,2.3457515,5.1702127,817.9887,21.219412,0.094819866
79,DG Granule (+)2201p,DG Mossy (+)0103,2.3025734,2.2483444,841.7642,40.059334,0.07144482
80,DG Semilunar Granule (+)2311p,DG Mossy (+)0103,2.6922126,3.0015612000000003,612.70844,47.741344,0.09549027
81,DG Mossy (+)0103,DG Mossy (+)0103,2.0899928,4.19126,486.91953,50.474315999999995,0.10445832
82,DG Hilar Ectopic Granule (+)2203p,DG Mossy (+)0103,2.614696,3.5038437999999994,542.35114,47.159187,0.10549621
83,DG Mossy MOLDEN (+)2323,DG Mossy (+)0103,2.6924662999999995,3.9375042999999996,485.44046,50.95344,0.10589502
84,CA3c Pyramidal (+)03223p,DG Mossy (+)0103,2.2690513,4.879214,315.15546,21.61685,0.10557895
85,CA2 Pyramidal (+)2333p,DG Mossy (+)0103,3.9204426,1.832958,429.4492,68.306595,0.15894282
86,DG Axo-Axonic (-)2233,DG Mossy (+)0103,2.4121474999999997,4.845536,304.13065,36.085922,0.0755203
87,DG Total Molecular Layer (-)3303,DG Mossy (+)0103,2.3214127999999996,5.4045653,561.20123,25.860229999999998,0.053457387
88,DG HIPROM (-)1333p,DG Mossy (+)0103,2.9761882,4.4413085,727.5932,32.197165999999996,0.07901944
