,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.4231787000000002,12.214393,705.8795,44.03655,0.18267229999999998
1,DG Mossy (+)0103,DG Granule (+)2201p,2.9707756,12.876529,556.30994,58.10751,0.195399
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.3309247,13.109141000000001,574.8584599999999,58.427425,0.20057641
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.1470957000000004,15.710574,447.15375,29.531218,0.15766855
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.4942787,13.560865,758.32074,41.003845,0.24002868
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,3.721826,13.58112,935.9523300000001,29.724971999999998,0.22294621
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.6347702000000006,12.630441000000001,898.81573,44.310986,0.20716502
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,3.8810756,13.040858,1006.6842,30.561996,0.20900671
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.4771422999999997,11.953387,631.9918,50.427303,0.20905568
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.136899,15.019595,358.86725,34.46294,0.11664145
10,DG Basket (-)2232,DG Granule (+)2201p,3.7582544999999996,15.437976999999998,610.7552,21.484137,0.21522950000000002
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.6060529000000003,19.265284,843.9454300000001,31.480183,0.22419412
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,2.936155,17.358124,619.2466,28.646833,0.11919151
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.7202716000000002,18.833109,557.5162,44.48102,0.12396523
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.0741777000000003,18.22127,552.4056,42.962845,0.16318929
15,DG HICAP (-)2322,DG Granule (+)2201p,3.080165,16.567053,810.5165,41.700953999999996,0.11642712
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,3.5701148999999996,18.908592000000002,911.6858,34.243607,0.23491368
17,DG MOPP (-)3000,DG Granule (+)2201p,2.7152052,20.661402,528.0783700000001,31.671903999999998,0.13734896
18,DG HIPP (-)1002,DG Granule (+)2201p,3.4364784,16.290817,740.8968,34.594677000000004,0.15860555
19,DG HIPROM (-)1333p,DG Granule (+)2201p,3.4776032,17.061761999999998,799.5275,28.04678,0.15619305
20,DG AIPRIM (-)2333,DG Granule (+)2201p,3.1088492999999997,16.96889,613.9549,32.335693,0.16091804
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.0541793999999998,18.35693,366.72916000000004,16.837260999999998,0.08449053
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,3.1981368,16.758038,610.8009599999999,21.976465,0.13102208
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,3.068564,18.328595999999997,759.8768299999999,26.590075,0.14430499
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,3.2228205,15.718720000000001,705.4838,26.301616999999997,0.1699009
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.064948,25.704254000000002,603.3751,26.347464000000002,0.15535036
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.4473312000000007,11.439229,655.1451400000001,50.93537,0.1665586
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,3.0800755,11.774422999999999,574.9113,64.18387,0.17939846
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,3.4721900999999997,11.582046499999999,543.7395,64.534805,0.17783137
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.2104661,12.353774000000001,428.84583,42.697838,0.14619876
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,3.6858795,12.265941999999999,719.7681,51.32329,0.23719454
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,3.7696517,11.810754,928.86,35.02105,0.20340906
