,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,4.630574,10.226842,813.21497,40.674934,0.22638467
1,DG Mossy (+)0103,DG Granule (+)2201p,4.219207,11.385139,659.3491,50.748245000000004,0.21581715
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,4.5958424,11.0464325,665.59564,51.675670000000004,0.22255881
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,4.3456883,12.114222999999999,553.12494,22.927498,0.20320858
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,4.886682,11.741228999999999,849.7573,30.598038,0.27900767
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,5.053715,11.155488,1025.7491,27.170246000000002,0.2514578
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,5.153692700000001,10.633158,981.687,33.279682,0.24259987
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,5.164362000000001,11.374918,1084.8043,27.031247999999998,0.24330634
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,4.492388,10.171641000000001,750.0394,36.60178,0.22734275
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,5.852317,10.404557,432.21837999999997,30.813826000000002,0.12201721
10,DG Basket (-)2232,DG Granule (+)2201p,5.2270403,12.944813,781.0880000000001,22.414751000000003,0.26080266
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,4.694414,15.696794500000001,903.1038,28.606337,0.24499372
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,4.781357,13.363230999999999,709.5638,25.049843,0.1442251
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.9906747000000005,13.871453,680.9609,34.16339,0.13692692
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,4.2197304,14.217854,667.5423,32.571663,0.1851568
15,DG HICAP (-)2322,DG Granule (+)2201p,4.2188334,13.659704000000001,956.18835,33.8189,0.15799935
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,4.772901999999999,17.692728,1010.0115,28.681425,0.26285759999999997
17,DG MOPP (-)3000,DG Granule (+)2201p,4.216554,17.593035,648.6332,24.923583999999998,0.14866488
18,DG HIPP (-)1002,DG Granule (+)2201p,4.5498877,13.797953,927.03894,29.618364,0.21084997
19,DG HIPROM (-)1333p,DG Granule (+)2201p,5.0263433,12.952742,945.5937,28.720370000000003,0.203405
20,DG AIPRIM (-)2333,DG Granule (+)2201p,4.4292583,12.75339,730.6689,28.385417999999998,0.20540202
21,DG MOCAP (-)0331,DG Granule (+)2201p,5.2754650000000005,14.413929000000001,479.69724,16.941513,0.10976347
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,7.257810000000001,13.627351999999998,714.66815,21.421207,0.15695789999999998
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.341228,16.034000000000002,847.8204300000001,26.764069,0.15772912
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,4.7133455,13.034452,779.2776,24.586401000000002,0.1839886
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,4.7411385,19.512573,735.92975,25.566404000000002,0.20284456
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.9741507000000005,9.269677,717.1946,42.242844,0.16138270000000002
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,3.8127199999999997,10.041361,596.2622,53.29254,0.16660005
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,4.2546644,9.684567999999999,592.5594,53.114746,0.16698077
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.7871222,10.33036,479.85805999999997,29.061784999999997,0.14382182
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,4.3528839999999995,10.416249,770.5211,31.178595,0.22482783
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,4.714465000000001,10.558722999999999,970.8284,27.561518,0.19373015
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,4.275626,10.104444,889.8421599999999,34.480885,0.18029223
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,4.552128,10.05757,1040.5769,27.607540000000004,0.18266653
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,3.9348137000000003,9.311243,670.6053,41.442696000000005,0.1782675
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,4.1064925,11.167466000000001,605.4294,27.155502000000002,0.09431378
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,3.4841618999999997,11.466130999999999,578.45355,38.735409999999995,0.09452389
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,3.7936864000000003,11.594122,548.1601,35.646076,0.13182385
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,4.3158374,12.200687,886.8058,31.254383,0.19083408
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,3.8139718,12.846226,535.01935,29.297666999999997,0.10222098
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,3.6220953000000002,10.650986999999999,807.4643,38.78468,0.09569812
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,3.8857043,10.702914,768.96857,31.145878000000003,0.13105303
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,4.432154,10.373606,805.0218,29.754834999999996,0.13019948
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,4.002505,10.284457000000002,601.25104,32.547382,0.13477519
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,4.48175,12.058827,419.63300000000004,19.025047,0.06363918
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,6.471457,10.494453,605.5753,24.051634,0.10363399
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,3.8535774,11.799714999999999,781.3985,28.940706,0.10496572400000001
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,4.4078016,10.390457000000001,691.9282,26.665166999999997,0.1259916
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,4.1389403,15.277878,629.6367,26.9084,0.13695829999999998
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,4.8519053,9.998608,1131.0599,41.000633,0.15964805
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,4.806437,9.097735,846.6305,63.410004,0.22163358
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,4.043545,9.802294999999999,906.82434,47.229409999999994,0.18417294
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,4.6618404,9.908752,824.58563,54.40204,0.17649321
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,4.130701999999999,10.749907,696.6283599999999,28.376942,0.17024511
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,4.131283,10.275698,886.0884,47.15152,0.18757537
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,4.307424500000001,10.254259,826.9294,54.366035,0.17963424
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,4.416506299999999,10.700128999999999,970.8149,38.995304,0.24850899
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,4.885381,10.553593,1204.1335,35.353786,0.20838399
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,4.808928,9.976196,1098.3192,42.899746,0.20169148
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,4.832995400000001,10.081757000000001,1228.3209,35.513023,0.20156461
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,4.1754885,10.25767,860.0909,45.64593,0.19699998
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,3.8374032999999996,9.786810000000001,635.9377400000001,38.94462,0.11699853
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,3.6396792000000002,10.203633,842.0506,34.420803,0.11233339
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,3.5738025,10.573853999999999,796.4946,44.255866999999995,0.11388775
64,DG Outer Molecular Layer (-)3222,DG Hilar Ectopic Granule (+)2203p,3.8150693999999996,11.034727,780.9064,39.46522,0.14890514
65,DG Neurogliaform (-)3000p,DG Hilar Ectopic Granule (+)2203p,4.4780254,11.600021,1112.9441,39.821728,0.20925857
66,DG MOPP (-)3000,DG Hilar Ectopic Granule (+)2203p,3.7028236000000003,11.075865,802.3227,35.97413,0.12315095
67,DG HICAP (-)2322,DG Hilar Ectopic Granule (+)2203p,3.7321855999999998,10.635149,978.65594,39.43405,0.10318881
68,DG HIPP (-)1002,DG Hilar Ectopic Granule (+)2203p,3.9266197999999997,10.453514,947.14307,36.612217,0.13606946
69,DG HIPROM (-)1333p,DG Hilar Ectopic Granule (+)2203p,4.3165827000000005,10.222392999999999,1030.0679,37.10137,0.13291173
70,DG AIPRIM (-)2333,DG Hilar Ectopic Granule (+)2203p,3.9048905,10.871369999999999,820.17975,34.41536,0.13835369
71,DG MOCAP (-)0331,DG Hilar Ectopic Granule (+)2203p,3.6140394000000002,11.431925,674.7701400000001,27.490189,0.09328162
72,CA3 Spiny Lucidum (-)01320p,DG Hilar Ectopic Granule (+)2203p,4.0875587,10.408723,848.8328,31.2854,0.123210475
73,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Hilar Ectopic Granule (+)2203p,4.488867,9.65269,870.9757,50.42095,0.10854733
74,CA3 Mossy Fiber-Associated (-)03330p,DG Hilar Ectopic Granule (+)2203p,3.7476562999999996,11.033710000000001,750.6645,32.230457,0.11656756
75,CA1 LMR Projecting (-)3300p,DG Hilar Ectopic Granule (+)2203p,3.895956,11.582366,990.3338,37.69555,0.12127367
76,CA1 Perforant Path-Associated (-)3200p,DG Hilar Ectopic Granule (+)2203p,4.300415,10.491263,916.37463,34.95301,0.14911886
77,CA1 Neurogliaform Projecting (-)3000p,DG Hilar Ectopic Granule (+)2203p,3.8915896,13.343620000000001,855.3671,34.482914,0.15821312
78,CA1 Back-Projection (-)1133p,DG Hilar Ectopic Granule (+)2203p,4.253715000000001,10.587745,922.3209,35.28739,0.14355157
79,DG Granule (+)2201p,DG Mossy (+)0103,5.0915932999999995,8.198377,934.3824,64.04071,0.13779729999999998
80,DG Semilunar Granule (+)2311p,DG Mossy (+)0103,5.4223404,8.415638000000001,674.6993,76.272095,0.17055689
81,DG Mossy (+)0103,DG Mossy (+)0103,4.210272,9.494537,593.1633,74.47576,0.1706177
82,DG Hilar Ectopic Granule (+)2203p,DG Mossy (+)0103,5.4908155999999995,8.598213000000001,666.4469,76.02616,0.17715518
83,DG Mossy MOLDEN (+)2323,DG Mossy (+)0103,4.806289700000001,9.444322,610.9731400000001,76.10185,0.17347941
84,CA3c Pyramidal (+)03223p,DG Mossy (+)0103,4.078696,8.904093,469.2486,47.722496,0.15652014
85,CA2 Pyramidal (+)2333p,DG Mossy (+)0103,6.445533,8.274972,579.9291,96.32965,0.23086397
86,DG Axo-Axonic (-)2233,DG Mossy (+)0103,4.759595,9.872997999999999,442.34424,58.558426000000004,0.11782807
87,DG Total Molecular Layer (-)3303,DG Mossy (+)0103,4.140612,9.244703999999999,670.4144,44.916129999999995,0.09428059
88,DG HIPROM (-)1333p,DG Mossy (+)0103,5.032265,9.225658000000001,842.3601,48.84004,0.11877048
89,DG AIPRIM (-)2333,DG Mossy (+)0103,4.545312,9.234755499999999,659.8874,48.291509999999995,0.13035739999999998
90,DG MOCAP (-)0331,DG Mossy (+)0103,5.132697599999999,9.836883,523.4561,39.072285,0.08204832
91,CA3 Mossy Fiber-Associated ORDEN (-)02332p,DG Mossy (+)0103,8.546877,9.488951,628.12714,75.286736,0.11146589999999999
92,CA3 Mossy Fiber-Associated (-)03330p,DG Mossy (+)0103,3.9970229,9.804735,581.3931,40.777347999999996,0.100738615
93,CA1 Back-Projection (-)1133p,DG Mossy (+)0103,5.7321663,9.116133999999999,705.7602,53.28986,0.13217549
94,DG Granule (+)2201p,DG Mossy MOLDEN (+)2323,5.140283,8.365878,962.13965,67.025246,0.14954324
95,DG Semilunar Granule (+)2311p,DG Mossy MOLDEN (+)2323,5.5691809999999995,8.425855,687.5263,79.41062,0.17946877
96,DG Mossy (+)0103,DG Mossy MOLDEN (+)2323,4.4738593,9.670050999999999,598.23694,78.308655,0.17861429999999998
97,DG Hilar Ectopic Granule (+)2203p,DG Mossy MOLDEN (+)2323,5.6780257,8.481385000000001,675.8884,79.56733,0.18425155
98,DG Mossy MOLDEN (+)2323,DG Mossy MOLDEN (+)2323,4.9379587,9.438329,616.5884,80.90373000000001,0.17987108
99,CA3c Pyramidal (+)03223p,DG Mossy MOLDEN (+)2323,4.195668700000001,8.769011,497.47747999999996,49.90579,0.16473429
100,CA2 Pyramidal (+)2333p,DG Mossy MOLDEN (+)2323,6.7627063,8.144836,594.86237,100.30271,0.23941827
101,MEC LV Pyramidal (+)331131p,DG Mossy MOLDEN (+)2323,5.170053,9.126717,777.8913,61.769638,0.23007438
102,MEC LII Stellate (+)331111p,DG Mossy MOLDEN (+)2323,4.8276330000000005,9.546805,1033.2021,44.958042,0.20446822
103,EC LI-II Pyramidal-Fan (+)331000p,DG Mossy MOLDEN (+)2323,4.9038324,8.562998,908.8037,63.769238,0.18238528
104,EC LII-III Pyramidal-Tripolar (+)333000p,DG Mossy MOLDEN (+)2323,5.1085959999999995,9.335179,1029.612,36.11691,0.18713175
105,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Mossy MOLDEN (+)2323,5.368256,8.387273,675.6001,71.90181,0.18252856
106,DG Axo-Axonic (-)2233,DG Mossy MOLDEN (+)2323,5.008839,10.0427885,452.36832000000004,59.378586,0.12128853
