,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.5047704343414525,0.9606759854595438,54.2048560764464,3.560261631875921,0.016941299895938636
1,DG Mossy (+)0103,DG Granule (+)2201p,0.47719267609772853,1.0446204762157036,52.48555774999175,4.496136426879622,0.018265184880321847
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.48155243377590395,1.040383769511285,55.199429771788594,4.362262757768312,0.018821433990942462
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.4194090522432517,1.2015145914073566,57.28244556442431,2.504444657610301,0.018365399852800248
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.5738063329448428,1.2000777878644358,52.47454147029503,2.573428807948151,0.018706041102849832
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.6219606777221313,1.251248053697077,59.596977278259125,2.658503696529846,0.0184370159270203
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.5799164529095201,1.054035644473162,57.472772479900264,2.6450678902154725,0.017597520899428763
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.5954461301424631,1.279393079371142,61.089772285000144,2.7721761558779043,0.01668683183905776
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.5043975965285891,0.9721639284173691,53.664443013957566,3.1057526400778253,0.018145425203991802
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.5712333257358422,1.030264627720225,57.16225700466226,3.0001662611130406,0.015951262007411163
10,DG Basket (-)2232,DG Granule (+)2201p,0.5684375700095006,1.2432731748511856,67.96613006886507,2.46870891973074,0.01866822861081654
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.5748014288050526,1.6832043036349829,66.30038306175202,2.4841991059613315,0.017055931999400437
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.5185196722627937,1.352598381090697,69.71299800064854,2.403708376165127,0.014819753345551884
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.44075536521985453,1.471027589607362,61.315466006683,2.672258295256217,0.01402835181675268
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.4549836878067436,1.5326549375167988,58.65594306724057,2.547618781013561,0.016388131305538477
15,DG HICAP (-)2322,DG Granule (+)2201p,0.4588019248297424,1.2810676149704285,55.07510782851902,2.2785979068530704,0.013264079346299161
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.5809975073983106,1.8150247592027422,63.906735589594156,2.59515076697617,0.01765994130467641
17,DG MOPP (-)3000,DG Granule (+)2201p,0.5043625010207661,1.9136832190285387,71.7214860054787,2.520825402088952,0.01589588781184974
18,DG HIPP (-)1002,DG Granule (+)2201p,0.4973942326650918,1.4010997988504188,57.15467482378434,2.2025557443740778,0.014936963475251273
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.5440504874958261,1.3181965706832963,61.565454782580815,2.351534591367227,0.015221704470689193
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.48560993086446863,1.2992589917018784,61.40880324373467,2.238088363060255,0.01653891417652558
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.6698059596451683,1.4991398416819266,73.84121542058408,2.4427952997506917,0.014609588677678401
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.8385681040749896,1.2916236230521974,74.63459040947865,2.5707912106808037,0.017297737896684356
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.506706679031871,1.5873667078341496,62.92010202478369,2.7063036820938384,0.014816951058972046
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.5419552295586026,1.3311220038289615,64.59684388118289,2.4482857798943294,0.015945148185155186
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.5609153198157172,2.3674803604499037,69.34284676213395,2.5726328126353177,0.01779958093904295
