,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.1590689193695455,0.14562623744405478,0.07016356950207506,0.15673627131773277,0.09063541327648
1,DG Mossy (+)0103,DG Granule (+)2201p,0.16088778171154183,0.12369472191149249,0.08869513002986497,0.14017492210445615,0.10014397769289893
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.15575823732790867,0.12772726558728498,0.0955144079463219,0.13625590115022126,0.10493262833729827
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.13151081108953583,0.13018042307562736,0.12050153334198273,0.16395071392364535,0.10810718467045075
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.1584388408413003,0.15358076873006474,0.07221634304534276,0.1395287849857679,0.0836676169090235
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.16404936447761395,0.16253224243704847,0.06318788453693489,0.14519392803122616,0.08614423253930999
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.16078849303917717,0.15080752451776702,0.06114601858880678,0.1316291897813367,0.09141930587510963
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.15947664779965198,0.17139023018295232,0.05817686497408208,0.14280207990613658,0.08137415822539577
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.14275868437780187,0.14102280130164158,0.08238544163620758,0.14045832976705336,0.09813214425535431
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.13211717829181874,0.10195277868487693,0.17114573120375162,0.13867775719089703,0.14285838380264726
10,DG Basket (-)2232,DG Granule (+)2201p,0.16479791367749516,0.162175417545506,0.08493059093180502,0.15993744744511018,0.08354158303667324
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.15581546907625046,0.1462668990288057,0.07664080415286384,0.13663149763825438,0.07841198362548153
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.14035992592902818,0.12779097374139683,0.10178624900815193,0.1335058063663536,0.1199153283748456
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.13822644434095296,0.1362225878479641,0.09792401079854997,0.125835016557748,0.1131532532051102
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.13204026443688474,0.14609415047404725,0.09846621686791833,0.12065587819742107,0.0994284678660357
15,DG HICAP (-)2322,DG Granule (+)2201p,0.15765321079979577,0.1319614155796327,0.06696490768635312,0.12036390453093108,0.11677041770424927
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.1763011655616818,0.1582092625341302,0.07155024665248554,0.13779336078898485,0.08079737575862278
17,DG MOPP (-)3000,DG Granule (+)2201p,0.1409581466832041,0.16267411137710108,0.12398597376896249,0.14407912654103283,0.12326639534047654
18,DG HIPP (-)1002,DG Granule (+)2201p,0.16114726499608098,0.14508409681459192,0.07274887686666448,0.13263471368987778,0.09879927507200541
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.1758779220307806,0.1487165767637906,0.07070794973280012,0.12648583705910582,0.09769905695588456
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.14611010878811398,0.13838144998137297,0.09232181754282849,0.14399374659452954,0.10243291744935926
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.1436599407412017,0.1344298009700525,0.19017656729237298,0.22218609196331962,0.1949859435887963
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.16857389382193003,0.12620870870921239,0.11455008242716945,0.1541545550910449,0.12467749860486935
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.15063284577219838,0.1412842413590276,0.0747840429390876,0.1283991945296839,0.11344754989173582
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.1415900921232995,0.13368347231412628,0.08505121335956126,0.13479097502602122,0.09875667538209064
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.15448775269589388,0.16731428492019793,0.10293924262890188,0.13814218434074335,0.10668714364779563
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.14383102510037982,0.11995144591368631,0.07434885551069954,0.14870309692657113,0.10236013597330283
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.15488734184833014,0.11252870863560605,0.08295298708799685,0.12572798520623507,0.10333450531807516
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.14160313659042892,0.11020076939874936,0.08710743210467713,0.12344933843836939,0.10612262637973736
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.12096797679233474,0.09457857974506974,0.12159471083622547,0.13613157299487133,0.11896891415653016
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.14691215225377754,0.13557196500379107,0.07458277101844553,0.12442130953483574,0.0870637847897347
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.14627349642268767,0.15921504370973905,0.06515229732748104,0.1266275028331297,0.09149181761040999
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.14627095771178555,0.1383845048807101,0.06560052053460518,0.11578665259983037,0.09937214141234312
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.1415215393648133,0.17032548330566383,0.059195467402805665,0.1265692110409944,0.08670478948514247
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.1373311419329919,0.10872542016686153,0.0818767374807681,0.13689846106755088,0.10380398217997015
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.12545091746013406,0.09572961311405345,0.09420040975602148,0.1037759928767747,0.1291320066436699
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.12851187887640203,0.09605527334559044,0.09253259168056106,0.11765810395897022,0.12038071688215218
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.12277156877085728,0.09273853857183413,0.09436209078755146,0.10595078648635906,0.11248130125562536
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.14489265651503563,0.12032980903287163,0.07030420333867475,0.1162673078261153,0.08260255541839669
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.1268408657834464,0.1092134818893999,0.10540501375191469,0.10895436690485656,0.13693326721030774
