,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,0.17494966886099672,0.15569859619803017,0.06887815934894437,0.16729986776321998,0.08844602310921844
1,DG Mossy (+)0103,DG Granule (+)2201p,0.17265929829073193,0.12799754227799004,0.08795445772098026,0.14262727435553887,0.09843417645758205
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,0.16846514426766593,0.1335548410176276,0.09324900259459894,0.1414344784319234,0.10247524359892164
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,0.138014494066808,0.1355621916295763,0.10685017532036369,0.15953203736203292,0.09971413816759907
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,0.1648969278615098,0.15589481215079076,0.07084440669096669,0.14417411151709963,0.08225384679673953
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,0.16788628571605857,0.165412261470359,0.06156494055888938,0.14794005254687417,0.08395044352299498
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,0.17153383760744703,0.15581420783176986,0.060071583859236034,0.13864898869742723,0.08982776570681267
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,0.16219578859245723,0.17308931557469817,0.05751820592318695,0.14275474540870584,0.08094161760391932
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,0.15108944240647348,0.1501729400600396,0.07949484456755623,0.1508424904959127,0.09489207108145198
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,0.12662232684958347,0.10356790792796382,0.15005727942698077,0.13924226825805402,0.12597505623734723
10,DG Basket (-)2232,DG Granule (+)2201p,0.1707837979056486,0.1660496858777244,0.07985430843844073,0.15726208825081872,0.08090172529603562
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,0.16142103696667098,0.14748314645518043,0.07330557996712561,0.13796056277884375,0.0764836932664234
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,0.14112118381634478,0.13074498414046515,0.08996114398677323,0.13235735758843337,0.11255379497098798
13,DG MOLAX (-)3302,DG Granule (+)2201p,0.14336643108844957,0.13711104724064532,0.08990274214374618,0.1360524604894403,0.10870844914936481
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,0.1388973529624753,0.1481840219191199,0.09264968833266761,0.12575571367830551,0.09605364058671771
15,DG HICAP (-)2322,DG Granule (+)2201p,0.16871095775349385,0.13516914700668595,0.06533992153666443,0.12876076078215934,0.11177551597470041
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,0.1818471776835083,0.16054137619104117,0.06950370640719304,0.13894158137893348,0.0789687258159944
17,DG MOPP (-)3000,DG Granule (+)2201p,0.1479318985144599,0.16301412418731626,0.10789039179199754,0.13855714010786677,0.11255988932294658
18,DG HIPP (-)1002,DG Granule (+)2201p,0.1735278878906381,0.14765696056700633,0.07037339987116371,0.13509970832236048,0.09533775617175656
19,DG HIPROM (-)1333p,DG Granule (+)2201p,0.18291000340638278,0.15023063287772556,0.06852554150602436,0.12728942531178833,0.09437696081691564
20,DG AIPRIM (-)2333,DG Granule (+)2201p,0.15599793475373006,0.14239641656807794,0.08644552340207204,0.1472441826237247,0.09821745588097501
21,DG MOCAP (-)0331,DG Granule (+)2201p,0.14031161792593877,0.1356076109527958,0.1626666225294039,0.19452278759706887,0.17273259560924994
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,0.16197218069945693,0.12874803403064417,0.09870392617741136,0.14495489386881885,0.11406602348675153
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,0.15155339213291216,0.1414064094803199,0.07062085864391388,0.1254409101303013,0.10833503589713242
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,0.14292347341293224,0.1373654001391945,0.07836914969265392,0.1346255117123181,0.09383101809741982
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,0.16088445472810536,0.16848830225671788,0.09217679576116694,0.134796591045478,0.10030945621188557
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,0.15658681194668317,0.12603878482451464,0.07387321498881173,0.15965433210605554,0.09920943530211541
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,0.1610329894740718,0.11456456747487231,0.0835383692091325,0.1271525846684913,0.10074414104880058
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,0.14907011626463387,0.11261734578415528,0.0870434313178558,0.12636767483437214,0.10448705339724391
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,0.12646612376233396,0.09583483612995561,0.11095009016243643,0.14232546904875118,0.10919894234840838
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,0.15323649670614387,0.14126640683469469,0.07417184508997361,0.13026018120976415,0.08518473591650101
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,0.14941203482369889,0.16095499303834968,0.06333760519233278,0.12829452289349905,0.08774145846986085
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,0.1558146123948349,0.14418819981023082,0.06463212920176152,0.1256984239681226,0.09615654763109147
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,0.14316147778424088,0.1682108589057656,0.05832141803842784,0.1254919529397135,0.0839538903388466
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,0.14455043336697426,0.1140849122650517,0.08192342616646517,0.148059251550101,0.10002352423383955
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,0.12698927240049082,0.093275793905387,0.08813778398820465,0.1037851891542412,0.12599783710617596
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,0.1312207753955981,0.09843797759306831,0.09005290083918477,0.1264100152661419,0.1212601247834003
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,0.1274826244262722,0.09184037426350461,0.09222557115713123,0.11350202981953987,0.10729575759659778
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,0.15115556877656414,0.12162391136363104,0.06986574115816398,0.11846447478408233,0.08063401373821513
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,0.12928191200157685,0.1064908394894965,0.09962432613968589,0.11200450834727711,0.1303016590003857
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,0.14391401650159596,0.10796681962742773,0.06663173047546599,0.12415555650160529,0.12820707072819099
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,0.13472158524413824,0.11149005701103895,0.07608850188348712,0.11342136526297357,0.1189529240145913
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,0.1420157029530087,0.12498037325302877,0.07304291065595686,0.11653809836800005,0.11590668947171588
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,0.12318995588749512,0.09579537665333923,0.0887955800526864,0.12272011091451746,0.11387243831739852
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,0.13077132484675918,0.11150186575465323,0.14638443741670865,0.1551103621671934,0.16968005102317146
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,0.15217222570027433,0.0985701994425575,0.10095502030328311,0.11388182629815553,0.13635560657433837
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,0.1358412382632966,0.1149639576979071,0.07573014260684373,0.10674115064828323,0.1301148400682374
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,0.12662469963088743,0.10460924770812206,0.08450461225071736,0.10915346249944523,0.10702052050073232
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,0.12948566187826585,0.133379973595926,0.09293931119244132,0.10739965077170238,0.11142551592415159
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,0.16945886400723553,0.2056759928425597,0.05572771908101645,0.11620750038356811,0.11266084727548559
