,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,1.4033294,6.096497,582.54065,17.837432999999997,0.15791287
1,DG Mossy (+)0103,DG Granule (+)2201p,1.1847623999999999,7.477512,503.41208,24.425194,0.15459062
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,1.4516636,7.182616,488.17404000000005,25.171259,0.15755226
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,1.9215318,7.6012892999999995,367.99933,11.978622,0.1270502
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,1.7456855,5.305436599999999,703.0059,16.9213,0.21020728
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,1.7129637999999998,5.028228299999999,813.46875,14.687311,0.18752271
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,1.3103795,5.0992913,802.5973,18.314222,0.17342524
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,1.7042883999999998,4.692934999999999,900.26276,15.690717000000001,0.1830309
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,1.5625441,5.936729,537.74207,17.195308999999998,0.17620203
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.1887681,7.918099400000001,229.21165,17.059849,0.07857223
10,DG Basket (-)2232,DG Granule (+)2201p,1.8681308999999997,8.405897999999999,548.8717,10.715152999999999,0.18649192
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,1.3392742,8.365308,758.88416,16.5978,0.19703153
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,1.2455797,8.18493,501.65015,16.212889,0.08591729
13,DG MOLAX (-)3302,DG Granule (+)2201p,1.4358111999999998,8.792294,460.5678,20.908459,0.094180495
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,1.6946789,9.675841,430.85425,19.673409,0.12730102
15,DG HICAP (-)2322,DG Granule (+)2201p,1.5131215,7.444967299999999,699.87445,21.076658,0.08473584
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,1.484261,7.799069,756.3681,17.586554,0.18707082
17,DG MOPP (-)3000,DG Granule (+)2201p,1.257767,10.110598,412.4864,16.004438,0.08969034
18,DG HIPP (-)1002,DG Granule (+)2201p,1.3623085,6.9461509999999995,673.4781,17.944208,0.12722217
19,DG HIPROM (-)1333p,DG Granule (+)2201p,1.816672,6.8504167,691.3707,15.902688000000001,0.12619035
20,DG AIPRIM (-)2333,DG Granule (+)2201p,1.3999348999999999,7.8096820000000005,475.47287,16.551842,0.123235576
21,DG MOCAP (-)0331,DG Granule (+)2201p,1.351557,9.123467999999999,221.96142999999998,7.561613,0.036025762999999995
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,1.6363145000000001,8.842811,450.20935,12.139816,0.08922677
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,1.1533335,9.008179,694.63,17.836266000000002,0.10577319
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,1.5683633,8.379779,597.8623,14.753639000000002,0.13248003
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,1.3339715,10.597787,452.25394000000006,14.753942499999999,0.11115699999999999
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,1.3404223999999998,5.725515000000001,530.8826,24.059607,0.12458411
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,1.3788513999999998,6.289791,490.55835,29.091825,0.12946667
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,1.6468369999999999,6.324976400000001,476.8784,29.666502,0.12809925
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,1.8967456000000003,7.211249400000001,347.2566,15.820876,0.11015662
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,1.7118438000000002,5.7066364,595.0167,19.822798000000002,0.19642925
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,1.6510816000000001,4.455817700000001,760.7757,18.319746,0.1536026
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,1.2832165,4.993109,715.4114,21.164091,0.13735549
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,1.690896,4.628229,832.6631,18.595606,0.14433536
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,1.6606305000000001,5.7507167,472.7592,23.327204000000002,0.15114321
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,1.5888374,7.215497,484.26514000000003,20.185085,0.061544333
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,1.34441,7.6115723,432.00455,25.221838,0.061280272999999996
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,1.7078862000000001,7.646499,400.66718,24.111645000000003,0.09766006
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,1.6259401000000002,6.693703,679.41473,21.018877,0.15537587
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,1.6667996999999999,7.208280599999999,418.47202000000004,21.892970000000002,0.065133415
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,1.5968434,6.502472,607.7205,23.040318,0.056674987
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,1.6588824,6.924239,586.3287,21.412395,0.0819867
