,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,5.737626000000001,10.343810000000001,1051.7708,41.740833,0.25653568
1,DG Mossy (+)0103,DG Granule (+)2201p,4.5829487,11.138726,838.06836,43.075140000000005,0.24422437
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,5.0617595,10.97567,846.08795,45.435992999999996,0.24813993
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,4.771683,12.063077,746.3951400000001,21.148854999999998,0.2598244
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,5.6775928,10.783497,1063.3947,31.548365000000004,0.3438912
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,5.643181299999999,11.457053,1223.829,27.465120000000002,0.29856446
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,6.3362274,10.653396,1216.3335,36.16772,0.29614592
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,5.8733010000000005,11.585278500000001,1312.4479,28.497784000000003,0.28551459999999995
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,5.371296,10.420931,934.3824,34.814754,0.28081742
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,4.862847299999999,11.440447,609.3348,30.843892999999998,0.18397935
10,DG Basket (-)2232,DG Granule (+)2201p,6.003700299999999,13.825195,1234.4485,31.264767,0.36985523
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,5.4872293,16.91177,1145.4448,30.80198,0.32811576
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,5.190351000000001,13.517406,916.0065300000001,27.206715000000003,0.2078228
13,DG MOLAX (-)3302,DG Granule (+)2201p,5.068333,15.487565,871.1537,34.123363,0.19667676
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,4.845834,16.101639000000002,845.9453,31.24578,0.2531531
15,DG HICAP (-)2322,DG Granule (+)2201p,5.7506504000000005,15.367388,1297.2153,42.32786,0.23676287
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,5.679648,19.904055,1279.6989999999998,34.153816,0.34378397
17,DG MOPP (-)3000,DG Granule (+)2201p,4.958513,19.905691,855.6838,26.601059000000003,0.21228004
18,DG HIPP (-)1002,DG Granule (+)2201p,5.576924299999999,15.555117000000001,1310.8164,40.448467,0.3097419
19,DG HIPROM (-)1333p,DG Granule (+)2201p,5.832641000000001,15.439809,1331.3617,41.78458,0.30155766
20,DG AIPRIM (-)2333,DG Granule (+)2201p,5.390743700000001,14.66821,1079.5767,38.28791,0.3078078
21,DG MOCAP (-)0331,DG Granule (+)2201p,4.885935,15.028946,734.1723599999999,20.984768,0.16008611
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,5.7897,13.805907000000001,936.544,24.617369,0.21548843
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,4.926736,15.152472,1124.7847,29.181917,0.20724985
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,5.1097790000000005,13.899899,1018.0368,27.135640999999996,0.24465334
