,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.2959553999999995,12.518278,618.1443,45.841732,0.17730710000000002
1,DG Mossy (+)0103,DG Granule (+)2201p,2.9229631,12.700789,487.75142999999997,57.832381999999996,0.18856283
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.2960769999999995,12.532099,510.20847000000003,58.216286,0.19327506
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.3205235,14.78534,343.96747,31.119726,0.14148994
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,3.5833375,13.279019,674.8283,43.769493,0.23321322
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,3.5662447999999998,13.173448,860.9351,31.113977000000002,0.21574493
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,3.4822599999999997,11.767917,814.3989,46.560340000000004,0.2006152
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,3.6896519999999997,12.383307,919.2334599999999,32.142117,0.20349422
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.3914553999999995,11.756099,552.54364,51.47826,0.20071203
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.2799084,14.120938,272.12827000000004,31.366062,0.10312549
10,DG Basket (-)2232,DG Granule (+)2201p,3.9266467000000005,15.215656,518.23755,22.054031,0.20182894
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.597546,19.002108,769.1304,32.643112,0.21740931
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.00103,16.507089999999998,539.0058,27.476941999999998,0.11062976
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.6038968999999996,18.926968,479.41458,43.848724,0.1183572
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.0763109,17.128201999999998,468.9182,42.600777,0.15321958
15,DG HICAP (-)2322,DG Granule (+)2201p,2.983955,16.59137,722.07605,43.21909,0.11092082
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,3.4702926,18.709652,840.91656,36.592976,0.22762316
17,DG MOPP (-)3000,DG Granule (+)2201p,2.748749,20.248625,430.98315,31.45334,0.12688386
18,DG HIPP (-)1002,DG Granule (+)2201p,3.2168295,16.483824,662.7396,35.768875,0.15137537
19,DG HIPROM (-)1333p,DG Granule (+)2201p,3.3906016,15.809904000000001,718.90027,29.249632000000002,0.14701904
20,DG AIPRIM (-)2333,DG Granule (+)2201p,3.2158716,16.57253,529.0467,32.989994,0.15247458
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.2195202999999997,15.847785,266.91463999999996,15.201348000000001,0.06967933
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,3.2477810000000003,16.501074,515.6972,21.969079999999998,0.12301087
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,3.0162249,17.870924,665.44507,26.823874,0.13693297
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,3.2904067,15.868120000000001,637.1883,27.558128000000004,0.16209500000000002
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.0973847,25.449017,493.87277,26.211187,0.1429473
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.3971207000000003,11.481405,587.64813,54.080859999999994,0.16377063
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,3.0414622000000002,11.7102,516.7589,64.72561999999999,0.17577827
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,3.454701,11.54463,491.09945999999997,64.79625,0.17299685
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.2635857999999995,11.958863000000001,382.49585,44.927914,0.13581696
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,3.6835918,12.2439995,658.7954,54.36433,0.22863229999999998
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,3.6772225,11.792178,855.308,36.336420000000004,0.19649877
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,3.5540178,10.79278,792.40576,56.191513,0.18204325
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,3.5657019999999995,11.382458999999999,939.2961,37.653335999999996,0.17890772
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,3.4448595,11.463142,517.04486,60.381153000000005,0.18478222
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,2.8911502000000002,13.358867000000002,559.3678,38.558918,0.10311666
36,DG MOLAX (-)3302,DG Semilunar Granule (+)2311p,2.7527215,13.86958,485.40756,54.898745999999996,0.11163324
37,DG Outer Molecular Layer (-)3222,DG Semilunar Granule (+)2311p,2.9906657,13.326488000000001,454.71442,51.653659999999995,0.14504674
38,DG Neurogliaform (-)3000p,DG Semilunar Granule (+)2311p,3.4493954,14.461092,770.2997,47.962270000000004,0.20057084
39,DG MOPP (-)3000,DG Semilunar Granule (+)2311p,2.7588341,14.667219000000001,490.75836,48.125713,0.10809058
40,DG HICAP (-)2322,DG Semilunar Granule (+)2311p,2.7132678,14.132453,651.3647,51.85208,0.08805445
41,DG HIPP (-)1002,DG Semilunar Granule (+)2311p,3.0070632,12.986101,634.40015,44.544727,0.1294327
42,DG HIPROM (-)1333p,DG Semilunar Granule (+)2311p,3.2833421,12.518497,713.5808,38.44965,0.12538186
43,DG AIPRIM (-)2333,DG Semilunar Granule (+)2311p,3.1914667999999997,12.797845,494.73932,43.008774,0.13665971
44,DG MOCAP (-)0331,DG Semilunar Granule (+)2311p,2.8060132999999996,13.843307500000002,349.18532999999996,23.739101,0.06563474
45,CA3 Spiny Lucidum (-)01320p,DG Semilunar Granule (+)2311p,3.0685444,12.484829,543.80743,30.694588,0.10819161
46,CA1 LMR Projecting (-)3300p,DG Semilunar Granule (+)2311p,2.9067154,13.925888,733.41547,34.150090000000006,0.10654490400000001
47,CA1 Perforant Path-Associated (-)3200p,DG Semilunar Granule (+)2311p,3.313517,12.500466000000001,653.90234,35.2434,0.14039159
48,CA1 Neurogliaform Projecting (-)3000p,DG Semilunar Granule (+)2311p,3.1590423999999997,18.280807,521.0559,36.837234,0.13390085
49,DG Granule (+)2201p,DG Hilar Ectopic Granule (+)2203p,3.774745,10.556396000000001,1015.8608,53.054058,0.15172856
50,CA2 Pyramidal (+)2333p,DG Hilar Ectopic Granule (+)2203p,4.111778299999999,10.878522,747.8311,79.7614,0.23546651
51,DG Hilar Ectopic Granule (+)2203p,DG Hilar Ectopic Granule (+)2203p,3.8678648,11.068146,829.2665400000001,64.42563,0.19842453
52,DG Mossy MOLDEN (+)2323,DG Hilar Ectopic Granule (+)2203p,3.9800887,11.56046,754.17865,72.882935,0.19815770000000002
53,CA3c Pyramidal (+)03223p,DG Hilar Ectopic Granule (+)2203p,3.3137782,11.853927,614.4718,48.0945,0.17344467
54,DG Semilunar Granule (+)2311p,DG Hilar Ectopic Granule (+)2203p,3.8124074999999995,11.273107000000001,826.1737,57.229076,0.1875271
55,DG Mossy (+)0103,DG Hilar Ectopic Granule (+)2203p,3.6169337999999995,11.985754,747.50433,72.34149000000001,0.19953288
56,MEC LV Pyramidal (+)331131p,DG Hilar Ectopic Granule (+)2203p,3.971446,11.884309,895.0326,60.511265,0.26044320000000004
57,MEC LII Stellate (+)331111p,DG Hilar Ectopic Granule (+)2203p,4.146046,11.660392,1109.9608,46.32587,0.22113734
58,EC LI-II Pyramidal-Fan (+)331000p,DG Hilar Ectopic Granule (+)2203p,3.9367547,10.821085,1047.5552,63.2583,0.2105167
59,EC LII-III Pyramidal-Tripolar (+)333000p,DG Hilar Ectopic Granule (+)2203p,4.163209999999999,10.968041,1167.3325,48.079395,0.20747681
60,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Hilar Ectopic Granule (+)2203p,3.8611042,11.242663,773.0679299999999,67.55681,0.21459696
61,DG Axo-Axonic (-)2233,DG Hilar Ectopic Granule (+)2203p,3.5623044999999998,12.368310000000001,600.09406,56.775265000000005,0.14949447
62,DG Total Molecular Layer (-)3303,DG Hilar Ectopic Granule (+)2203p,3.3247642999999996,12.464533,788.96375,45.500809999999994,0.12700078
63,DG MOLAX (-)3302,DG Hilar Ectopic Granule (+)2203p,3.435178,13.007524,740.41223,62.73222,0.13742456
