,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,3.9416044,10.172924,879.8719,39.7082,0.19560102
1,DG Mossy (+)0103,DG Granule (+)2201p,3.6149592000000004,11.482543,666.6713,53.062022999999996,0.19849208
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,3.9479072,11.050483999999999,653.7099599999999,53.755375,0.20620228
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,3.469181,12.428694,494.64917,28.340601,0.17410009
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,4.074644999999999,11.768231,866.4452,37.8509,0.27269173
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,4.3421129999999994,10.241508999999999,1048.383,26.03766,0.23190726
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,4.5587826,11.249358,1039.5692,41.967921999999994,0.22663248
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,4.7129083,10.920955000000001,1132.4781,27.525392999999998,0.21974145
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,3.9580699999999998,10.52455,687.0368,46.029309999999995,0.21177605
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,3.3715885,13.028808,424.15952000000004,33.122859999999996,0.1374079
10,DG Basket (-)2232,DG Granule (+)2201p,4.30853,13.797507000000001,964.5859,27.823132,0.30357724
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,3.8395987000000003,17.595343,894.10724,29.659015999999998,0.2546596
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,3.6792195,15.672231,725.36383,26.650692,0.15065174
13,DG MOLAX (-)3302,DG Granule (+)2201p,3.288678,18.202381,698.3858,40.449062,0.15666541
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,3.4969888,17.659079000000002,658.1133,36.115913,0.20040327
15,DG HICAP (-)2322,DG Granule (+)2201p,4.400378,15.738369,1081.1101,45.937529999999995,0.18476301
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,4.308091,20.112497,1111.6086,32.430153000000004,0.29146907
17,DG MOPP (-)3000,DG Granule (+)2201p,3.375754,23.678139,638.0015,25.738817,0.15663046
18,DG HIPP (-)1002,DG Granule (+)2201p,4.300650599999999,16.843601,1111.0737,42.331996999999994,0.25952423
19,DG HIPROM (-)1333p,DG Granule (+)2201p,4.543085,16.431032000000002,1156.1567,43.813652000000005,0.25330275
20,DG AIPRIM (-)2333,DG Granule (+)2201p,4.154093700000001,16.154512,886.0898,40.404224,0.25037944
21,DG MOCAP (-)0331,DG Granule (+)2201p,3.3668693999999997,17.717003,454.85382000000004,14.869847,0.11527103
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,3.9072092000000005,13.788532,706.6985,20.294729999999998,0.15923312
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,3.9753644,14.543069000000001,953.1239999999999,23.806725,0.16529496
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,4.085312,13.374501,865.90765,24.666523,0.19711536
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,3.6681132000000005,24.78238,754.7472,28.974097999999998,0.22830135
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,3.455681,9.145462,801.9096,42.106567,0.13860571
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,3.37225,9.585721000000001,647.6259,53.898309999999995,0.15194269
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,3.7866967000000002,9.204622,623.6207,53.371384,0.15064502
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,3.2710035,10.55214,469.5943,35.314316,0.13018481
