,Presynaptic Neuron,Postsynaptic Neuron,g,tau_d,tau_r,tau_f,U
0,DG Semilunar Granule (+)2311p,DG Granule (+)2201p,2.5693600600000006,8.830122248999999,529.6119502,26.488968869999994,0.1334358283
1,DG Mossy (+)0103,DG Granule (+)2201p,2.337843048,9.685728614,405.74150740000005,40.27595906,0.14134964560999994
2,DG Mossy MOLDEN (+)2323,DG Granule (+)2201p,2.5493812879999997,9.405938728999999,391.0487458,39.928611730000014,0.14086871893999994
3,CA3c Pyramidal (+)03223p,DG Granule (+)2201p,2.5751083900000005,9.692078022000002,223.0083548,15.499457505,0.09045693218
4,MEC LV Pyramidal (+)331131p,DG Granule (+)2201p,2.736393635,9.406506354999996,570.5576345,25.13765843,0.17511280186000003
5,MEC LII Stellate (+)331111p,DG Granule (+)2201p,2.744874655,9.081545536000004,697.6160598000001,19.41593072,0.15114500475
6,EC LI-II Pyramidal-Fan (+)331000p,DG Granule (+)2201p,2.6662160690000007,8.703629673999998,671.1190553,27.120999600000015,0.14400006850000002
7,EC LII-III Pyramidal-Tripolar (+)333000p,DG Granule (+)2201p,2.7311757090000013,8.911729670999998,788.0815347,20.193066229999992,0.15224214829999996
8,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Granule (+)2201p,2.6355314919999997,8.834779050999998,440.9560949999998,30.14861781000002,0.13470414276999992
9,DG Axo-Axonic (-)2233,DG Granule (+)2201p,2.599268009000001,9.084671845,151.07778976,17.94260258500001,0.04906844124000002
10,DG Basket (-)2232,DG Granule (+)2201p,2.929726509999999,10.398086188999999,386.6871932999999,12.678963572000004,0.1353690176
11,DG Basket CCK+ (-)2232,DG Granule (+)2201p,2.6851826979999998,12.721149629999998,527.8631148,18.191074220000004,0.14343494666999998
12,DG Total Molecular Layer (-)3303,DG Granule (+)2201p,2.5543123209999994,11.694681500000003,341.05708380000004,15.734468415000004,0.06445917822000001
13,DG MOLAX (-)3302,DG Granule (+)2201p,2.327098504,12.684056190000005,347.8776995,25.54986131,0.07319014831000001
14,DG Outer Molecular Layer (-)3222,DG Granule (+)2201p,2.53656598,12.237858779999994,336.7388912,24.651567475000007,0.10059114724000001
15,DG HICAP (-)2322,DG Granule (+)2201p,2.45159553,11.756342265000002,677.7546182,25.837259419999995,0.08344261557000003
16,DG Neurogliaform (-)3000p,DG Granule (+)2201p,2.6886238330000007,13.346079820000002,703.8466667999998,20.89332554,0.16890484960000002
17,DG MOPP (-)3000,DG Granule (+)2201p,2.392272805,14.420666255000004,265.23496690000013,14.934525185,0.05714284691
18,DG HIPP (-)1002,DG Granule (+)2201p,2.613128547,11.559883454999998,602.7338806999999,21.821224320000002,0.11551185996000003
19,DG HIPROM (-)1333p,DG Granule (+)2201p,2.824617328,11.095874984999998,625.7944106000002,19.77567458999999,0.11221205648000002
20,DG AIPRIM (-)2333,DG Granule (+)2201p,2.757565722,11.280430535000004,388.79483469999997,20.691050520000005,0.10583846090000001
21,DG MOCAP (-)0331,DG Granule (+)2201p,2.5760666269999986,11.151938220000002,132.51795303999995,8.541497758,0.03269838366000001
22,CA3 Spiny Lucidum (-)01320p,DG Granule (+)2201p,2.7732219260000006,11.023456901999998,315.0717167999999,12.652855789000002,0.06693012758
23,CA1 LMR Projecting (-)3300p,DG Granule (+)2201p,2.5373556380000006,12.310539189999993,527.6443586999998,18.17423008,0.08347942114999997
24,CA1 Perforant Path-Associated (-)3200p,DG Granule (+)2201p,2.7739043399999996,10.954069245000003,459.8900588999999,17.153467094999996,0.10342531385999999
25,CA1 Neurogliaform Projecting (-)3000p,DG Granule (+)2201p,2.5261999550000014,16.951056985,325.5095498999999,15.165886664999995,0.08797839729000001
26,DG Semilunar Granule (+)2311p,DG Semilunar Granule (+)2311p,2.4199325270000016,7.791404109000004,526.3102885999996,29.758491,0.10448948016000002
27,DG Mossy (+)0103,DG Semilunar Granule (+)2311p,2.1926884759999994,8.693071827000004,438.06216470000015,41.95857749999998,0.11537094400000004
28,DG Mossy MOLDEN (+)2323,DG Semilunar Granule (+)2311p,2.375752280000001,8.456352603000001,425.9702884999999,41.49647175,0.11475763112999995
29,CA3c Pyramidal (+)03223p,DG Semilunar Granule (+)2311p,2.530226677,8.696108353000005,262.0824398000001,19.360061959999992,0.0764013727
30,MEC LV Pyramidal (+)331131p,DG Semilunar Granule (+)2311p,2.5917668059999994,8.463745522000002,560.3986947000003,29.24419692,0.156212164
31,MEC LII Stellate (+)331111p,DG Semilunar Granule (+)2311p,2.5696399760000004,7.734576770000006,713.7708151999994,22.13241509,0.12544912553000004
32,EC LI-II Pyramidal-Fan (+)331000p,DG Semilunar Granule (+)2311p,2.5003596409999984,7.638822270999998,663.7623664999999,30.762242670000028,0.1192827636600001
33,EC LII-III Pyramidal-Tripolar (+)333000p,DG Semilunar Granule (+)2311p,2.5588560370000004,7.657213974,785.5229116,22.540057290000007,0.1230573151599999
34,EC LIV-V Pyramidal-Horizontal (+)220233p,DG Semilunar Granule (+)2311p,2.5067849670000006,8.128516772000003,450.03309639999986,34.306801390000004,0.11983664973000002
35,DG Total Molecular Layer (-)3303,DG Semilunar Granule (+)2311p,2.3369105979999993,9.863650331,396.8197459000003,20.318244130000004,0.055325304519999986
